	Kingdom	Phylum	Class	Order	Family	Genus	ASV	ASVNumber	Keystone
320	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Botryosphaeria	973288aa32beb609452f6d40b8b6769a	320	NonKeystone
321	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	97b50584cd4ef0ea144145abdc1639e8	321	Keystone
322	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	97cfc6f0ddc5926af51b707e5e74c13a	322	NonKeystone
323	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	997cabda991ca083984f05c60b63350e	323	NonKeystone
324	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Ascomycota	9a68c00b5532dbe0776b4fcd4c443882	324	NonKeystone
325	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	9a94a02572540c5965d01e4709f5bfca	325	NonKeystone
326	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	9b7a1d8b9da352fbcf23e400f86bdef9	326	NonKeystone
327	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	9b894aff3ef8e8330a0b2c11a12c88e6	327	NonKeystone
328	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Pestalotiopsis	9bf154e5a94c1bdd67e0352ae8304a04	328	NonKeystone
329	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	9c6fe943e913c7ed2b88a61d6b5bb7b8	329	NonKeystone
330	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	9e4553bbab3fa70d605d0da57709e0b0	330	NonKeystone
331	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeriaceae	9e5ac2775f22b5297ded1c4dd398ea79	331	NonKeystone
332	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	9ebc2e0a15296e46d6e67434c77d199b	332	NonKeystone
333	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	a16fd2ee45187ec576b1c3afc2d277bc	333	NonKeystone
334	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella	a247ddacae561fd66f04f9e64da020f2	334	NonKeystone
335	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Symmetrosporaceae	Symmetrospora	a2c72eb54418544865f6419996a7bc6d	335	NonKeystone
336	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Mycosphaerellaceae	a2d16c8c37b2ff028343fa7c0642d40e	336	NonKeystone
337	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Neostagonospora	a50bd09cd2e15bbff46f704b39310b26	337	Keystone
338	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	a644e9a6b91260f6a961103367000246	338	NonKeystone
339	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	a66f0ef2c13257e1904b0290771dfc94	339	NonKeystone
340	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales	Capnodiales	a85e7d7fb3d4861147f307930b46a96d	340	NonKeystone
341	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum	a8dd4ea318c0f55bda76f7c49124254b	341	NonKeystone
342	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	a96078b17eb82a36a9f89d8b4c0441b4	342	NonKeystone
343	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Botryosphaeria	a9c59f2f64e03fc22dd22ce250179fff	343	NonKeystone
344	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Pestalotiopsis	ab03f1df554dd006f22f5064a432d046	344	NonKeystone
345	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	ab22bd41b40f836aa59fde3116a5762d	345	NonKeystone
346	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	ac496f47d9560a983ad3cb498997dddf	346	NonKeystone
347	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Claviceps	ac6b3348b93f7b83abd9b05c96435b28	347	NonKeystone
348	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	ac95b25e6a315d8d49897fcd6fa4f4fc	348	NonKeystone
349	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	Phaeomoniellaceae	Neophaeomoniella	ae5c02ac6db10862282430e612a30e1d	349	NonKeystone
350	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Tiarosporella	af753b8f4c00f0f028bcc73ba3b52922	350	NonKeystone
351	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	b0fb6b158d98ee48864c88b7895ef3b4	351	NonKeystone
352	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Didymosphaeriaceae	b20ba80381324cdd9b09c4e21b313cad	352	NonKeystone
353	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	b504128966e92d77b7ce1509cd4029ed	353	NonKeystone
354	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	b5646d16e0e04fb4b182b57f17d2a3a3	354	NonKeystone
355	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Naemateliaceae	Dimennazyma	b5863f28766ddbb30077437f4a80d764	355	NonKeystone
356	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariales_fam_Incertae_sedis	Hansfordia	b5976b7bccb69a04c91ee102e6a6b673	356	NonKeystone
357	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	b6919244e3186180da0143c908437cf1	357	NonKeystone
358	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	b702850278877d5c4f90072617cc04f4	358	NonKeystone
359	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	b7da615dd7ac87155f4979c01a7dcec2	359	NonKeystone
360	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	bae5f35c0867e8414428208bae9c8344	360	NonKeystone
361	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	bbcca7e48999acdfcece674437c72c2f	361	NonKeystone
362	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	bbd24464c8a5b686ff4e768436b3608b	362	NonKeystone
363	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium	bee77a247ec5e7401025c010b8afbf20	363	NonKeystone
364	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neoascochyta	bf94694723841ac55ac0a120c4dd67dd	364	NonKeystone
365	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella	c0cf200866f0e89375c5136c1b9c5825	365	NonKeystone
366	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Neodevriesiaceae	Neodevriesia	c1016ce469623ccd5db46567b122bbd1	366	NonKeystone
367	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	c1696768f1fb5f80b94fbf0d4b825bc0	367	NonKeystone
368	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	c22cee03e50e1ddaf9dcbc27404e3fd3	368	NonKeystone
369	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Neodevriesiaceae	Neodevriesia	c32883cdc2a35f6ab331e606a9d414a4	369	NonKeystone
370	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	c404912f9017b775e0433c78b290969f	370	NonKeystone
371	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	c5665ec06aa5b88414a0de75825c5b42	371	NonKeystone
372	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	c6b3b1e5a7333153fd2532117032a746	372	NonKeystone
373	Fungi	Basidiomycota	Cystobasidiomycetes	Erythrobasidiales	Erythrobasidiaceae	Erythrobasidium	c793386676626d43b8e910db897cc2b3	373	NonKeystone
374	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Pestalotiopsis	c7cb950ccfeaea617fea5f338fc627d0	374	NonKeystone
375	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	ca5dbe655438b249d51eb24dec7355e8	375	NonKeystone
376	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Sarocladiaceae	Parasarocladium	ca83910ba107f4783d304c2a67f0b365	376	NonKeystone
377	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	cb02ed5cf6c36d9f39eef9b9de218de9	377	NonKeystone
378	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	ccd4780ec438e2bafad794ca188d894b	378	NonKeystone
379	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys	cd1c07dc935fffc1e9845499e51b1b36	379	NonKeystone
380	Fungi	Ascomycota	Sordariomycetes	Xylariales	Apiosporaceae	Arthrinium	cf15f3f29cdf3df4e1e718a072631bad	380	NonKeystone
381	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	d0f67c51bfec5faf8652207cd94bf8b2	381	NonKeystone
382	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	d1c15496f06ee588dc4d207de8a286ed	382	NonKeystone
383	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	d2c55ee3552a78921c21f00030d2cda6	383	NonKeystone
384	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	d3b6d627f63463264786cf9afff3f480	384	NonKeystone
385	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Cucurbitariaceae	d5338c44099177e136b440c6ca58a547	385	NonKeystone
386	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella	d572a16c8a8a0f73c46987ce9f803d7f	386	NonKeystone
387	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	d65cb3804af007acf8019f9cb50ae107	387	NonKeystone
388	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	d7412c23bfe37d2b4108c98eb0f2d3a3	388	NonKeystone
389	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	d7a9a110d2e745357d1f8284dc3a950b	389	NonKeystone
390	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neoascochyta	d87bb32b5d8c854775d14682e11bd7ad	390	NonKeystone
391	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	db090870d049b2738845518cb2d14fee	391	NonKeystone
392	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	db783e9ed368d49808c68d5798a4ca6c	392	NonKeystone
393	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	dc5c638730f175c27575812a89de71a8	393	NonKeystone
394	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Botryosphaeria	de39948a0a9d4a7c81e928a89c43820c	394	NonKeystone
395	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	e15423765fbc833a19ae998bf3a56a07	395	NonKeystone
396	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	e164dc9153bf15ee74e118083489b4a0	396	NonKeystone
397	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	e480f0521af5ce08a7b6a53ee595eac8	397	NonKeystone
398	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	e4a73cf442fc0bd8279dab8f0ce09dab	398	NonKeystone
399	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales	Pleosporales	e5567603f480ae619924ef21bdf834bf	399	NonKeystone
400	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Nectriaceae	e6c2899d5d6d3659e90792266f499f1c	400	NonKeystone
401	Fungi	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes	e709e899ac8cf7b85893f2ab60af62a5	401	NonKeystone
402	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	e7690350e0ceae22ffbb260fa08632e5	402	NonKeystone
403	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	e7b4389ed2cd89486adc46537773de24	403	NonKeystone
404	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Naemateliaceae	Dimennazyma	e83eb7b5e183b736cfd53ac4ca500cc8	404	NonKeystone
405	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	e8473049a435de4d2c6bf0e77ce3b0d8	405	NonKeystone
406	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Neopestalotiopsis	e849e64c5aff5ca9b51bbe34a4bd431e	406	NonKeystone
407	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales	Pleosporales	eac1170de4007537732848dd8c367311	407	NonKeystone
408	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	ec41429e5300e228c28e16cb79d285aa	408	NonKeystone
409	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Cercospora	ed633d3c3ee822f4e5a3fff443cefb34	409	NonKeystone
410	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Claviceps	ede3c61fc2e8524ff34109bc965e90e8	410	NonKeystone
411	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	ee0879662034b1fd0cd44752b63a2f0d	411	NonKeystone
412	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	Saitozyma	ef97074dcb9eab3a91f835e905c4d802	412	NonKeystone
413	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	efb4c3b67594f4be34961318f9829295	413	NonKeystone
414	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales	Pleosporales	f1ee0834d501f35dec42211ff2458c90	414	NonKeystone
415	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Nectriaceae	f2715a0278527493146542b156252d9d	415	NonKeystone
416	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	f293dcb354ed13fdb2cd017e835a5b93	416	NonKeystone
417	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	f2eb63c995c0576e7925684a5eda7087	417	NonKeystone
418	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella	f51cc6a4848000a2a48e058f095a0beb	418	NonKeystone
419	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	f586dd984c2f769b5d2e138060479d44	419	NonKeystone
420	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	f67587b677057388252613d71df69753	420	NonKeystone
421	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Neodevriesiaceae	Neodevriesia	f7886e05871ff37df8e2db55dc874a91	421	NonKeystone
422	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Sarocladium	f78cd9c16b8fb52115d52532e47e447d	422	NonKeystone
423	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella	f7d8798944f43bfd460b66df5ce50166	423	NonKeystone
424	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	f8ad53f81f0c321d8cdead66b7372794	424	NonKeystone
425	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	f8f7d7748d1a63629fb570c6fa7ec0aa	425	NonKeystone
426	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales	Pleosporales	fb28cc78c4622e507833b8d09f234d11	426	NonKeystone
427	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymellaceae	fb7b135d869d1e293ed7087cadf50ab2	427	NonKeystone
428	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Naemateliaceae	Dimennazyma	fb85af020c9c974efe524230ec4c13cd	428	NonKeystone
429	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Pestalotiopsis	fba8cfd5ae7c745067627e5ec1d67ffa	429	NonKeystone
430	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium	fbc517aa7e70bd7dfc5dab38fce065ab	430	NonKeystone
431	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Anthostomella	fcbd9d7c0b7320c5d9a5d861c7ecbcbf	431	NonKeystone
432	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Pseudopithomyces	fcf701bec0b37d26eaca01060609c805	432	NonKeystone
433	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraconiothyrium	ff215542ae0f3183455d6aeaf51548f0	433	NonKeystone
