	Kingdom	Phylum	Class	Order	Family	Genus	ASV	ASVNumber	Keystone
475	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales	Tremellales	dbb69ce3dde734be4a2d53752f4a65d1	475	NonKeystone
476	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriaceae	Camptophora	dbd67111aa983af089090311480182cf	476	NonKeystone
477	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	dc5c638730f175c27575812a89de71a8	477	NonKeystone
478	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	dd67431715522e7e0144bc1db5a74c82	478	NonKeystone
479	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Seiridium	dd92a2900ef268213157256a18b8c1d8	479	NonKeystone
480	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Botryosphaeria	de39948a0a9d4a7c81e928a89c43820c	480	NonKeystone
481	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	df413ad47f86973a27048bfce997902e	481	NonKeystone
482	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Teratosphaeriaceae	e4291e79ee2aceaeff7ae611390a1c60	482	NonKeystone
483	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	e4a73cf442fc0bd8279dab8f0ce09dab	483	NonKeystone
484	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales	Capnodiales	e4cfc8b9b146883f353efaaa776a9b8c	484	NonKeystone
485	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymellaceae	e5af636f4c7cf0224affe3cc5578434c	485	NonKeystone
486	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Dissoconiaceae	Ramichloridium	e6671e10f780e5b6301a59872653e08e	486	NonKeystone
487	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Nectriaceae	e6c2899d5d6d3659e90792266f499f1c	487	NonKeystone
488	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales	Pleosporales	e714905a4bd64fb3e59d5373a32b5fc9	488	NonKeystone
489	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	e77837a89bb0b3c2bfad2406b2589f48	489	NonKeystone
490	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	e7b4389ed2cd89486adc46537773de24	490	NonKeystone
491	Fungi	Basidiomycota	Exobasidiomycetes	Microstromatales	Quambalariaceae	Quambalaria	e7ee0bdda9c719ef2d8c83f9e17ff823	491	NonKeystone
492	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	e8473049a435de4d2c6bf0e77ce3b0d8	492	NonKeystone
493	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	e892085bb61db85e5e9245ab33b7958d	493	NonKeystone
494	Fungi	Ascomycota	Sordariomycetes	Xylariales	Microdochiaceae	Microdochium	e8a0981e347d7e9bbc08104bd775f12a	494	NonKeystone
495	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	e9702432f16b2c3c6cbc6b35135ef7aa	495	NonKeystone
496	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales	Pleosporales	e9cd80c5c4d359b5d34de037543e3cad	496	NonKeystone
497	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales	Pleosporales	eac1170de4007537732848dd8c367311	497	NonKeystone
498	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	eaf3d132f5afe9df061ea88635b82bd1	498	NonKeystone
499	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	ec1cfd45c44ec45d2dc81d8deebb61ad	499	NonKeystone
500	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	ec41429e5300e228c28e16cb79d285aa	500	NonKeystone
501	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales	Pleosporales	ec694e7008318d6b85ad068bbc65f0fc	501	NonKeystone
502	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Claviceps	ede3c61fc2e8524ff34109bc965e90e8	502	NonKeystone
503	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	ee204c2447ecc91feb3daf072b38edb6	503	NonKeystone
504	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	ee46427a0dd04548f8250a7c61c50b10	504	NonKeystone
505	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	ee8cef8dcc24fe6f18fded9ba0d70063	505	NonKeystone
506	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	eebe5c67d2ae2e3de3200898eee7a011	506	NonKeystone
