"cooc_method","Edge Betweenness Dir","EdgeBetweenness","interaction","interactionType","Label","method_number","method_scores","methodname_score","name","pval","qval","selected","shared interaction","shared name","weight"
"correl_pearson|dist_bray","575.0","4106.9640104286755","","copresence","517->244","2","0.9943889327720805|0.09594096","","517->244","0.0","0.0","false","","517->244","2.0"
"correl_pearson|dist_bray","3.0","10.0","","copresence","163->154","2","0.9906404887836732|0.07939221","","163->154","0.0","0.0","false","","163->154","2.0"
"correl_pearson|dist_bray","3.0","10.0","","copresence","163->306","2","0.0|0.05139834","","163->306","0.0","0.0","false","","163->306","2.0"
"correl_pearson|dist_bray","3.0","9.0","","copresence","77->163","2","0.0|0.09876543","","77->163","0.0","0.0","false","","77->163","2.0"
"correl_pearson|dist_bray","5.0","118.99999999999982","","copresence","235->294","2","0.0|0.01666667","","235->294","0.0","0.0","false","","235->294","2.0"
"correl_pearson|dist_bray","4.0","88.26923076923086","","copresence","235->408","2","0.0|0.01207729","","235->408","0.0","0.0","false","","235->408","2.0"
"correl_pearson|dist_bray","7.0","95.82287581699346","","copresence","235->427","2","0.0","","235->427","0.0","0.0","false","","235->427","2.0"
"correl_pearson|dist_bray","9.0","113.01152882205525","","copresence","235->432","2","0.0","","235->432","0.0","0.0","false","","235->432","2.0"
"correl_pearson|dist_bray","250.0","2141.496841754738","","copresence","235->449","2","0.0|0.09638554","","235->449","0.0","0.0","false","","235->449","2.0"
"correl_pearson|dist_bray","47.0","352.1560440436757","","copresence","235->456","2","0.0","","235->456","0.0","0.0","false","","235->456","2.0"
"correl_pearson|dist_bray","7.0","150.52380952380952","","copresence","235->468","2","0.0|0.08576998","","235->468","0.0","0.0","false","","235->468","2.0"
"correl_pearson|dist_bray","6.0","91.71666666666663","","copresence","235->469","2","0.0|0.00634249","","235->469","0.0","0.0","false","","235->469","2.0"
"correl_pearson|dist_bray","14.0","200.0817460317464","","copresence","235->482","2","0.0|0.08349146","","235->482","0.0","0.0","false","","235->482","2.0"
"correl_pearson|dist_bray","13.0","162.1865079365079","","copresence","235->487","2","0.0|0.01014199","","235->487","0.0","0.0","false","","235->487","2.0"
"correl_pearson|dist_bray","50.0","289.46538840301986","","copresence","235->498","2","0.0|0.04952381","","235->498","0.0","0.0","false","","235->498","2.0"
"correl_pearson|dist_bray","43.0","261.2095211221527","","copresence","235->327","2","0.0|0.04927536","","235->327","0.0","0.0","false","","235->327","2.0"
"correl_pearson|dist_bray","50.0","371.8704560205872","","copresence","235->350","2","0.0|0.025","","235->350","0.0","0.0","false","","235->350","2.0"
"correl_pearson|dist_bray","3.0","75.83333333333327","","copresence","235->370","2","0.0|0.06313131","","235->370","0.0","0.0","false","","235->370","2.0"
"correl_pearson|dist_bray","4.0","94.60000000000018","","copresence","235->374","2","0.0|0.04336735","","235->374","0.0","0.0","false","","235->374","2.0"
"correl_pearson|dist_bray","41.0","234.53255919519066","","copresence","235->389","2","0.0|0.04645477","","235->389","0.0","0.0","false","","235->389","2.0"
"correl_pearson|dist_bray","167.0","1439.7513872092818","","copresence","235->511","2","0.0|0.07581227","","235->511","0.0","0.0","false","","235->511","2.0"
"correl_pearson|dist_bray","2.0","80.00000000000013","","copresence","235->208","2","0.9991737042503066|0.05429864","","235->208","0.0","0.0","false","","235->208","2.0"
"correl_pearson|dist_bray","3.0","11.0","","copresence","84->39","2","0.9999713976298007|0.00446588","","84->39","0.0","0.0","false","","84->39","2.0"
"correl_pearson|dist_bray","3.0","10.0","","copresence","84->43","2","0.9986525670916362|0.03155366","","84->43","0.0","0.0","false","","84->43","2.0"
"correl_pearson|dist_bray","3.0","10.0","","copresence","84->68","2","0.09125385|0.9899899420150297","","84->68","0.0","0.0","false","","84->68","2.0"
"correl_pearson|dist_bray","2.0","12.0","","copresence","270->39","2","0.04515975|0.9972620331953804","","270->39","0.0","0.0","false","","270->39","2.0"
"correl_pearson|dist_bray","1.0","6.0","","copresence","270->43","2","0.00914022|0.9998943670250852","","270->43","0.0","0.0","false","","270->43","2.0"
"correl_pearson|dist_bray","1.0","6.0","","copresence","270->68","2","0.9971674414446058|0.05055998","","270->68","0.0","0.0","false","","270->68","2.0"
"correl_pearson|dist_bray","1.0","6.0","","copresence","270->84","2","0.04069387|0.9977928087474445","","270->84","0.0","0.0","false","","270->84","2.0"
"correl_pearson|dist_bray","2.0","5.0","","copresence","478->246","2","0.9985183922071464|0.03306967","","478->246","0.0","0.0","false","","478->246","2.0"
"correl_pearson|dist_bray","2.0","6.0","","copresence","280->478","2","0.08059178|0.0","","280->478","0.0","0.0","false","","280->478","2.0"
"correl_pearson|dist_bray","98.0","846.4098595848596","","copresence","475->362","2","0.05742574|0.9994490975325429","","475->362","0.0","0.0","false","","475->362","2.0"
"correl_pearson|dist_bray","3.0","70.31944444444444","","copresence","475->363","2","0.9995666064029627|0.05742574","","475->363","0.0","0.0","false","","475->363","2.0"
"correl_pearson|dist_bray","1.0","61.0","","copresence","475->370","2","0.06313131|0.9976781040710156","","475->370","0.0","0.0","false","","475->370","2.0"
"correl_pearson|dist_bray","237.0","1331.3805089692503","","copresence","475->510","2","0.0|0.05742574","","475->510","0.0","0.0","false","","475->510","2.0"
"correl_pearson|dist_bray","167.0","988.626839131681","","copresence","475->511","2","0.0|0.06393109","","475->511","0.0","0.0","false","","475->511","2.0"
"correl_pearson|dist_bray","7.0","83.39444444444447","","copresence","475->403","2","0.05742574|0.9995666064029657","","475->403","0.0","0.0","false","","475->403","2.0"
"correl_pearson|dist_bray","108.0","498.8505578559924","","copresence","475->463","2","0.9995666064029644|0.05742574","","475->463","0.0","0.0","false","","475->463","2.0"
"correl_pearson|dist_bray","1.0","61.0","","copresence","475->468","2","0.08576998|0.9950238103528494","","475->468","0.0","0.0","false","","475->468","2.0"
"correl_pearson|dist_bray","1.0","61.0","","copresence","475->474","2","0.05742574|0.9995666064029656","","475->474","0.0","0.0","false","","475->474","2.0"
"correl_pearson|dist_bray","307.0","2106.233891110279","","copresence","475->300","2","0.9995666064029632|0.05742574","","475->300","0.0","0.0","false","","475->300","2.0"
"correl_pearson|dist_bray","36.0","251.60343915343907","","copresence","475->302","2","0.999566606402961|0.05742574","","475->302","0.0","0.0","false","","475->302","2.0"
"correl_pearson|dist_bray","5.0","112.29365079365094","","copresence","307->355","2","0.0|0.01986844","","307->355","0.0","0.0","false","","307->355","2.0"
"correl_pearson|dist_bray","9.0","513.0","","copresence","307->482","2","0.0|0.09077127","","307->482","0.0","0.0","false","","307->482","2.0"
"correl_pearson|dist_bray","4.0","65.03333333333332","","copresence","313->408","2","0.0|0.0845481","","313->408","0.0","0.0","false","","313->408","2.0"
"correl_pearson|dist_bray","123.0","807.4596524251291","","copresence","313->424","2","0.0|0.0845481","","313->424","0.0","0.0","false","","313->424","2.0"
"correl_pearson|dist_bray","76.0","244.86772260056827","","copresence","313->430","2","0.0|0.0845481","","313->430","0.0","0.0","false","","313->430","2.0"
"correl_pearson|dist_bray","22.0","103.09286791639735","","copresence","313->468","2","0.0|0.08576998","","313->468","0.0","0.0","false","","313->468","2.0"
"correl_pearson|dist_bray","4.0","65.53333333333332","","copresence","313->469","2","0.0|0.0845481","","313->469","0.0","0.0","false","","313->469","2.0"
"correl_pearson|dist_bray","5.0","68.54999999999997","","copresence","313->474","2","0.0|0.0845481","","313->474","0.0","0.0","false","","313->474","2.0"
"correl_pearson|dist_bray","193.0","596.9466406760929","","copresence","313->476","2","0.0|0.0845481","","313->476","0.0","0.0","false","","313->476","2.0"
"correl_pearson|dist_bray","162.0","491.305206910831","","copresence","313->480","2","0.0|0.0845481","","313->480","0.0","0.0","false","","313->480","2.0"
"correl_pearson|dist_bray","15.0","141.28787878787884","","copresence","313->482","2","0.0|0.0845481","","313->482","0.0","0.0","false","","313->482","2.0"
"correl_pearson|dist_bray","3.0","60.80000000000001","","copresence","313->483","2","0.0|0.0845481","","313->483","0.0","0.0","false","","313->483","2.0"
"correl_pearson|dist_bray","80.0","254.33670870218577","","copresence","313->491","2","0.0|0.0845481","","313->491","0.0","0.0","false","","313->491","2.0"
"correl_pearson|dist_bray","43.0","296.7055682879212","","copresence","313->302","2","0.0845481|0.9982219963789742","","313->302","0.0","0.0","false","","313->302","2.0"
"correl_pearson|dist_bray","22.0","142.68253968253967","","copresence","313->310","2","0.998221996378975|0.0845481","","313->310","0.0","0.0","false","","313->310","2.0"
"correl_pearson|dist_bray","325.0","1451.0427914798522","","copresence","313->362","2","0.0|0.0845481","","313->362","0.0","0.0","false","","313->362","2.0"
"correl_pearson|dist_bray","21.0","143.75333979745747","","copresence","313->363","2","0.0|0.0845481","","313->363","0.0","0.0","false","","313->363","2.0"
"correl_pearson|dist_bray","2.0","59.00000000000001","","copresence","313->370","2","0.0|0.0845481","","313->370","0.0","0.0","false","","313->370","2.0"
"correl_pearson|dist_bray","3.0","65.83333333333339","","copresence","313->374","2","0.0|0.0845481","","313->374","0.0","0.0","false","","313->374","2.0"
"correl_pearson|dist_bray","574.0","3377.805606518369","","copresence","313->517","2","0.0|0.0845481","","313->517","0.0","0.0","false","","313->517","2.0"
"correl_pearson|dist_bray","6.0","90.67962184873947","","copresence","313->254","2","0.9982219963789788|0.0845481","","313->254","0.0","0.0","false","","313->254","2.0"
"correl_pearson|dist_bray","1.0","3.0","","copresence","376->404","2","0.0|0.0444332","","376->404","0.0","0.0","false","","376->404","2.0"
"correl_pearson|dist_bray","1.0","3.0","","copresence","376->516","2","0.0|0.09670365","","376->516","0.0","0.0","false","","376->516","2.0"
"correl_pearson|dist_bray","1.0","44.0","","copresence","502->266","2","0.07608414|0.9947333019369079","","502->266","0.0","0.0","false","","502->266","2.0"
"correl_pearson|dist_bray","1.0","44.0","","copresence","502->394","2","0.05430047|0.996574552536096","","502->394","0.0","0.0","false","","502->394","2.0"
"correl_pearson|dist_bray","29.0","208.01980519480514","","copresence","396->302","2","0.0|0.999999999999997","","396->302","0.0","0.0","false","","396->302","2.0"
"correl_pearson|dist_bray","23.0","153.01587301587304","","copresence","396->310","2","0.0|0.9999999999999999","","396->310","0.0","0.0","false","","396->310","2.0"
"correl_pearson|dist_bray","3.0","70.66666666666669","","copresence","396->315","2","0.0|0.9999999999999994","","396->315","0.0","0.0","false","","396->315","2.0"
"correl_pearson|dist_bray","2.0","51.571428571428626","","copresence","396->322","2","0.0|0.9999999999999971","","396->322","0.0","0.0","false","","396->322","2.0"
"correl_pearson|dist_bray","1.0","49.0","","copresence","396->327","2","0.04927536|0.9986568357634653","","396->327","0.0","0.0","false","","396->327","2.0"
"correl_pearson|dist_bray","275.0","1369.8997134794213","","copresence","396->362","2","0.9999051474509378|0.01358696","","396->362","0.0","0.0","false","","396->362","2.0"
"correl_pearson|dist_bray","3.0","50.202898550724605","","copresence","396->370","2","0.06313131|0.9982217366955255","","396->370","0.0","0.0","false","","396->370","2.0"
"correl_pearson|dist_bray","1.0","49.0","","copresence","396->374","2","0.04336735|0.9989722881044792","","396->374","0.0","0.0","false","","396->374","2.0"
"correl_pearson|dist_bray","2.0","65.33333333333337","","copresence","396->378","2","0.0911271|0.9983377303613468","","396->378","0.0","0.0","false","","396->378","2.0"
"correl_pearson|dist_bray","64.0","835.9468816695475","","copresence","396->384","2","0.9999460402377831|0.01028278","","396->384","0.0","0.0","false","","396->384","2.0"
"correl_pearson|dist_bray","1.0","49.0","","copresence","396->389","2","0.04645477|0.9988131721327922","","396->389","0.0","0.0","false","","396->389","2.0"
"correl_pearson|dist_bray","1.0","49.0","","copresence","396->208","2","0.9991737042503055|0.05429864","","396->208","0.0","0.0","false","","396->208","2.0"
"correl_pearson|dist_bray","3.0","71.99999999999999","","copresence","396->221","2","0.0|0.9999999999999949","","396->221","0.0","0.0","false","","396->221","2.0"
"correl_pearson|dist_bray","5.0","69.68571428571424","","copresence","396->254","2","0.0|0.9999999999999999","","396->254","0.0","0.0","false","","396->254","2.0"
"correl_pearson|dist_bray","8.0","67.10524475524473","","copresence","396->403","2","0.0","","396->403","0.0","0.0","false","","396->403","2.0"
"correl_pearson|dist_bray","2.0","50.20000000000006","","copresence","396->408","2","0.0|0.01207729","","396->408","0.0","0.0","false","","396->408","2.0"
"correl_pearson|dist_bray","3.0","55.535714285714334","","copresence","396->427","2","0.0","","396->427","0.0","0.0","false","","396->427","2.0"
"correl_pearson|dist_bray","26.0","144.58356435685093","","copresence","396->430","2","0.0","","396->430","0.0","0.0","false","","396->430","2.0"
"correl_pearson|dist_bray","3.0","52.666666666666636","","copresence","396->432","2","0.0","","396->432","0.0","0.0","false","","396->432","2.0"
"correl_pearson|dist_bray","36.0","548.7142496392499","","copresence","396->463","2","0.0","","396->463","0.0","0.0","false","","396->463","2.0"
"correl_pearson|dist_bray","3.0","51.818181818181806","","copresence","396->468","2","0.0|0.08576998","","396->468","0.0","0.0","false","","396->468","2.0"
"correl_pearson|dist_bray","2.0","50.20000000000006","","copresence","396->469","2","0.0|0.00634249","","396->469","0.0","0.0","false","","396->469","2.0"
"correl_pearson|dist_bray","3.0","53.10769230769226","","copresence","396->474","2","0.0","","396->474","0.0","0.0","false","","396->474","2.0"
"correl_pearson|dist_bray","86.0","411.1321711230892","","copresence","396->480","2","0.0","","396->480","0.0","0.0","false","","396->480","2.0"
"correl_pearson|dist_bray","12.0","115.45454545454535","","copresence","396->482","2","0.0|0.08349146","","396->482","0.0","0.0","false","","396->482","2.0"
"correl_pearson|dist_bray","4.0","57.27619047619051","","copresence","396->483","2","0.0","","396->483","0.0","0.0","false","","396->483","2.0"
"correl_pearson|dist_bray","9.0","90.11111111111109","","copresence","396->487","2","0.0|0.01014199","","396->487","0.0","0.0","false","","396->487","2.0"
"correl_pearson|dist_bray","32.0","169.05255045846855","","copresence","396->491","2","0.0","","396->491","0.0","0.0","false","","396->491","2.0"
"correl_pearson|dist_bray","10.0","200.8125","","copresence","396->497","2","0.0","","396->497","0.0","0.0","false","","396->497","2.0"
"correl_pearson|dist_bray","3.0","68.33333333333334","","copresence","396->498","2","0.0|0.04952381","","396->498","0.0","0.0","false","","396->498","2.0"
"correl_pearson|dist_bray","73.0","1066.6579365079376","","copresence","219->517","2","0.0","","219->517","0.0","0.0","false","","219->517","2.0"
"correl_pearson|dist_bray","2.0","56.33333333333337","","copresence","219->208","2","0.9991737042503047|0.05429864","","219->208","0.0","0.0","false","","219->208","2.0"
"correl_pearson|dist_bray","2.0","60.66666666666662","","copresence","219->221","2","0.0","","219->221","0.0","0.0","false","","219->221","2.0"
"correl_pearson|dist_bray","3.0","78.0","","copresence","219->272","2","0.0","","219->272","0.0","0.0","false","","219->272","2.0"
"correl_pearson|dist_bray","5.0","134.33333333333326","","copresence","219->281","2","0.0","","219->281","0.0","0.0","false","","219->281","2.0"
"correl_pearson|dist_bray","2.0","56.00000000000007","","copresence","219->408","2","0.0|0.01207729","","219->408","0.0","0.0","false","","219->408","2.0"
"correl_pearson|dist_bray","2.0","56.33333333333337","","copresence","219->427","2","0.0","","219->427","0.0","0.0","false","","219->427","2.0"
"correl_pearson|dist_bray","26.0","168.56349206349208","","copresence","219->430","2","0.0","","219->430","0.0","0.0","false","","219->430","2.0"
"correl_pearson|dist_bray","2.0","56.33333333333337","","copresence","219->432","2","0.0","","219->432","0.0","0.0","false","","219->432","2.0"
"correl_pearson|dist_bray","31.0","204.5920634920633","","copresence","219->433","2","0.0","","219->433","0.0","0.0","false","","219->433","2.0"
"correl_pearson|dist_bray","10.0","86.33333333333327","","copresence","219->468","2","0.0|0.08576998","","219->468","0.0","0.0","false","","219->468","2.0"
"correl_pearson|dist_bray","2.0","56.00000000000007","","copresence","219->469","2","0.0|0.00634249","","219->469","0.0","0.0","false","","219->469","2.0"
"correl_pearson|dist_bray","1.0","52.0","","copresence","219->474","2","0.0","","219->474","0.0","0.0","false","","219->474","2.0"
"correl_pearson|dist_bray","42.0","316.88730158730147","","copresence","219->476","2","0.0","","219->476","0.0","0.0","false","","219->476","2.0"
"correl_pearson|dist_bray","3.0","108.00000000000011","","copresence","219->482","2","0.0|0.08349146","","219->482","0.0","0.0","false","","219->482","2.0"
"correl_pearson|dist_bray","4.0","86.33333333333327","","copresence","219->487","2","0.0|0.01014199","","219->487","0.0","0.0","false","","219->487","2.0"
"correl_pearson|dist_bray","23.0","156.8015873015874","","copresence","219->491","2","0.0","","219->491","0.0","0.0","false","","219->491","2.0"
"correl_pearson|dist_bray","8.0","138.3333333333333","","copresence","219->498","2","0.0|0.04952381","","219->498","0.0","0.0","false","","219->498","2.0"
"correl_pearson|dist_bray","2.0","60.66666666666662","","copresence","219->310","2","0.0","","219->310","0.0","0.0","false","","219->310","2.0"
"correl_pearson|dist_bray","5.0","74.16190476190475","","copresence","219->315","2","0.0","","219->315","0.0","0.0","false","","219->315","2.0"
"correl_pearson|dist_bray","2.0","56.33333333333337","","copresence","219->322","2","0.0","","219->322","0.0","0.0","false","","219->322","2.0"
"correl_pearson|dist_bray","6.0","108.33333333333326","","copresence","219->327","2","0.0|0.04927536","","219->327","0.0","0.0","false","","219->327","2.0"
"correl_pearson|dist_bray","1.0","52.0","","copresence","219->370","2","0.0|0.06313131","","219->370","0.0","0.0","false","","219->370","2.0"
"correl_pearson|dist_bray","2.0","56.00000000000007","","copresence","219->374","2","0.0|0.04336735","","219->374","0.0","0.0","false","","219->374","2.0"
"correl_pearson|dist_bray","16.0","121.49523809523791","","copresence","219->378","2","0.0|0.0911271","","219->378","0.0","0.0","false","","219->378","2.0"
"correl_pearson|dist_bray","5.0","104.0","","copresence","219->389","2","0.0|0.04645477","","219->389","0.0","0.0","false","","219->389","2.0"
"correl_pearson|dist_bray","28.0","284.9238095238094","","copresence","219->396","2","0.0","","219->396","0.0","0.0","false","","219->396","2.0"
"correl_pearson|dist_bray","1.0","46.0","","copresence","350->208","2","0.05429864|0.9989219755348003","","350->208","0.0","0.0","false","","350->208","2.0"
"correl_pearson|dist_bray","2.0","57.5","","copresence","350->294","2","0.9996325529200133|0.025","","350->294","0.0","0.0","false","","350->294","2.0"
"correl_pearson|dist_bray","13.0","116.83235098235095","","copresence","350->403","2","0.0|0.025","","350->403","0.0","0.0","false","","350->403","2.0"
"correl_pearson|dist_bray","5.0","61.969230769230776","","copresence","350->408","2","0.0|0.025","","350->408","0.0","0.0","false","","350->408","2.0"
"correl_pearson|dist_bray","11.0","101.37905982905973","","copresence","350->427","2","0.0|0.025","","350->427","0.0","0.0","false","","350->427","2.0"
"correl_pearson|dist_bray","23.0","137.69250208855473","","copresence","350->432","2","0.0|0.025","","350->432","0.0","0.0","false","","350->432","2.0"
"correl_pearson|dist_bray","63.0","1179.0829004329012","","copresence","350->463","2","0.0|0.025","","350->463","0.0","0.0","false","","350->463","2.0"
"correl_pearson|dist_bray","9.0","76.7452380952381","","copresence","350->469","2","0.0|0.025","","350->469","0.0","0.0","false","","350->469","2.0"
"correl_pearson|dist_bray","8.0","92.05860805860806","","copresence","350->474","2","0.0|0.025","","350->474","0.0","0.0","false","","350->474","2.0"
"correl_pearson|dist_bray","34.0","294.85295815295814","","copresence","350->482","2","0.0|0.08349146","","350->482","0.0","0.0","false","","350->482","2.0"
"correl_pearson|dist_bray","15.0","103.55829725829722","","copresence","350->483","2","0.0|0.025","","350->483","0.0","0.0","false","","350->483","2.0"
"correl_pearson|dist_bray","31.0","458.7492063492065","","copresence","350->487","2","0.0|0.025","","350->487","0.0","0.0","false","","350->487","2.0"
"correl_pearson|dist_bray","39.0","705.7351190476198","","copresence","350->497","2","0.0|0.025","","350->497","0.0","0.0","false","","350->497","2.0"
"correl_pearson|dist_bray","32.0","155.66050822699768","","copresence","350->498","2","0.0|0.04952381","","350->498","0.0","0.0","false","","350->498","2.0"
"correl_pearson|dist_bray","5.0","79.40476190476195","","copresence","350->322","2","0.025|0.9997879036747896","","350->322","0.0","0.0","false","","350->322","2.0"
"correl_pearson|dist_bray","1.0","46.0","","copresence","350->327","2","0.02983092|0.9994704602974828","","350->327","0.0","0.0","false","","350->327","2.0"
"correl_pearson|dist_bray","3.0","47.20289855072462","","copresence","350->370","2","0.0|0.06313131","","350->370","0.0","0.0","false","","350->370","2.0"
"correl_pearson|dist_bray","1.0","46.0","","copresence","350->374","2","0.0|0.04336735","","350->374","0.0","0.0","false","","350->374","2.0"
"correl_pearson|dist_bray","226.0","2144.472428656673","","copresence","350->384","2","0.0|0.025","","350->384","0.0","0.0","false","","350->384","2.0"
"correl_pearson|dist_bray","1.0","46.0","","copresence","350->389","2","0.0|0.04645477","","350->389","0.0","0.0","false","","350->389","2.0"
"correl_pearson|dist_bray","2.0","60.0","","copresence","351->208","2","0.9991737042503022|0.05429864","","351->208","0.0","0.0","false","","351->208","2.0"
"correl_pearson|dist_bray","9.0","102.77337662337668","","copresence","351->403","2","0.0","","351->403","0.0","0.0","false","","351->403","2.0"
"correl_pearson|dist_bray","4.0","62.769230769230845","","copresence","351->408","2","0.0|0.01207729","","351->408","0.0","0.0","false","","351->408","2.0"
"correl_pearson|dist_bray","10.0","99.79572649572656","","copresence","351->427","2","0.0","","351->427","0.0","0.0","false","","351->427","2.0"
"correl_pearson|dist_bray","16.0","117.81351294903921","","copresence","351->432","2","0.0","","351->432","0.0","0.0","false","","351->432","2.0"
"correl_pearson|dist_bray","25.0","155.25667576611724","","copresence","351->498","2","0.0|0.04952381","","351->498","0.0","0.0","false","","351->498","2.0"
"correl_pearson|dist_bray","2.0","48.33333333333334","","copresence","351->370","2","0.0|0.06313131","","351->370","0.0","0.0","false","","351->370","2.0"
"correl_pearson|dist_bray","492.0","4026.910450540464","","copresence","351->384","2","0.0|0.01028278","","351->384","0.0","0.0","false","","351->384","2.0"
"correl_pearson|dist_bray","1.0","48.0","","copresence","351->389","2","0.0|0.04645477","","351->389","0.0","0.0","false","","351->389","2.0"
"correl_pearson|dist_bray","3.0","49.76923076923081","","copresence","310->408","2","0.0|0.01207729","","310->408","0.0","0.0","false","","310->408","2.0"
"correl_pearson|dist_bray","211.0","2249.857142857143","","copresence","310->468","2","0.0|0.08576998","","310->468","0.0","0.0","false","","310->468","2.0"
"correl_pearson|dist_bray","4.0","51.6916666666667","","copresence","310->469","2","0.0|0.00634249","","310->469","0.0","0.0","false","","310->469","2.0"
"correl_pearson|dist_bray","7.0","68.23333333333329","","copresence","310->474","2","0.0","","310->474","0.0","0.0","false","","310->474","2.0"
"correl_pearson|dist_bray","14.0","275.68333333333356","","copresence","310->363","2","0.0","","310->363","0.0","0.0","false","","310->363","2.0"
"correl_pearson|dist_bray","3.0","37.202898550724626","","copresence","310->370","2","0.0|0.06313131","","310->370","0.0","0.0","false","","310->370","2.0"
"correl_pearson|dist_bray","2.0","5.0","","copresence","139->82","2","0.04461572|0.9971160350090136","","139->82","0.0","0.0","false","","139->82","2.0"
"correl_pearson|dist_bray","2.0","5.0","","copresence","139->190","2","0.0|0.06979519","","139->190","0.0","0.0","false","","139->190","2.0"
"correl_pearson|dist_bray","67.0","858.2002944767646","","copresence","208->427","2","0.0|0.05429864","","208->427","0.0","0.0","false","","208->427","2.0"
"correl_pearson|dist_bray","48.0","470.53225108225143","","copresence","208->483","2","0.0|0.05429864","","208->483","0.0","0.0","false","","208->483","2.0"
"correl_pearson|dist_bray","16.0","189.28253968253952","","copresence","294->322","2","0.0|0.01666667","","294->322","0.0","0.0","false","","294->322","2.0"
"correl_pearson|dist_bray","6.0","74.03623188405797","","copresence","294->370","2","0.0|0.06313131","","294->370","0.0","0.0","false","","294->370","2.0"
"correl_pearson|dist_bray","257.0","1737.1745543929753","","copresence","294->389","2","0.0|0.04645477","","294->389","0.0","0.0","false","","294->389","2.0"
"correl_pearson|dist_bray","1.0","42.0","","copresence","294->208","2","0.05429864|0.9990038790352612","","294->208","0.0","0.0","false","","294->208","2.0"
"correl_pearson|dist_bray","69.0","867.9261904761908","","copresence","294->266","2","0.9943472392863162|0.09333333","","294->266","0.0","0.0","false","","294->266","2.0"
"correl_pearson|dist_bray","12.0","115.55104895104898","","copresence","294->408","2","0.0|0.01666667","","294->408","0.0","0.0","false","","294->408","2.0"
"correl_pearson|dist_bray","32.0","195.4186454068807","","copresence","294->427","2","0.0|0.01666667","","294->427","0.0","0.0","false","","294->427","2.0"
"correl_pearson|dist_bray","50.0","275.33145363408516","","copresence","294->432","2","0.0|0.01666667","","294->432","0.0","0.0","false","","294->432","2.0"
"correl_pearson|dist_bray","19.0","134.90205627705632","","copresence","294->469","2","0.0|0.01666667","","294->469","0.0","0.0","false","","294->469","2.0"
"correl_pearson|dist_bray","12.0","138.3663003663003","","copresence","294->474","2","0.0|0.01666667","","294->474","0.0","0.0","false","","294->474","2.0"
"correl_pearson|dist_bray","28.0","148.7340548340548","","copresence","294->483","2","0.0|0.01666667","","294->483","0.0","0.0","false","","294->483","2.0"
"correl_pearson|dist_bray","327.0","1975.0027175714038","","copresence","294->498","2","0.0|0.03285714","","294->498","0.0","0.0","false","","294->498","2.0"
"correl_pearson|dist_bray","1.0","39.0","","copresence","299->208","2","0.05429864|0.9989794549240785","","299->208","0.0","0.0","false","","299->208","2.0"
"correl_pearson|dist_bray","2.0","58.5","","copresence","299->294","2","0.9996875434670935|0.0228013","","299->294","0.0","0.0","false","","299->294","2.0"
"correl_pearson|dist_bray","9.0","97.1010489510489","","copresence","299->408","2","0.0|0.0228013","","299->408","0.0","0.0","false","","299->408","2.0"
"correl_pearson|dist_bray","21.0","131.70387129210653","","copresence","299->427","2","0.0|0.0228013","","299->427","0.0","0.0","false","","299->427","2.0"
"correl_pearson|dist_bray","31.0","197.60641186299085","","copresence","299->432","2","0.0|0.0228013","","299->432","0.0","0.0","false","","299->432","2.0"
"correl_pearson|dist_bray","266.0","1339.4215240899448","","copresence","299->456","2","0.0|0.0228013","","299->456","0.0","0.0","false","","299->456","2.0"
"correl_pearson|dist_bray","13.0","103.5984848484848","","copresence","299->469","2","0.0|0.0228013","","299->469","0.0","0.0","false","","299->469","2.0"
"correl_pearson|dist_bray","5.0","93.19999999999996","","copresence","299->474","2","0.0|0.0228013","","299->474","0.0","0.0","false","","299->474","2.0"
"correl_pearson|dist_bray","15.0","95.47734487734486","","copresence","299->483","2","0.0|0.0228013","","299->483","0.0","0.0","false","","299->483","2.0"
"correl_pearson|dist_bray","296.0","1105.0752781274757","","copresence","299->498","2","0.0|0.04952381","","299->498","0.0","0.0","false","","299->498","2.0"
"correl_pearson|dist_bray","13.0","163.2111111111112","","copresence","299->322","2","0.0|0.0228013","","299->322","0.0","0.0","false","","299->322","2.0"
"correl_pearson|dist_bray","250.0","989.7951449135651","","copresence","299->327","2","0.0|0.04927536","","299->327","0.0","0.0","false","","299->327","2.0"
"correl_pearson|dist_bray","264.0","1179.8894799644797","","copresence","299->351","2","0.0|0.0228013","","299->351","0.0","0.0","false","","299->351","2.0"
"correl_pearson|dist_bray","5.0","70.16666666666666","","copresence","299->370","2","0.0|0.06313131","","299->370","0.0","0.0","false","","299->370","2.0"
"correl_pearson|dist_bray","252.0","937.3745543929747","","copresence","299->389","2","0.0|0.04645477","","299->389","0.0","0.0","false","","299->389","2.0"
"correl_pearson|dist_bray","45.0","1202.5149544899548","","copresence","403->208","2","0.999173704250308|0.05429864","","403->208","0.0","0.0","false","","403->208","2.0"
"correl_pearson|dist_bray","1.0","27.0","","copresence","337->254","2","0.08894879|0.9952467237494771","","337->254","0.0","0.0","false","","337->254","2.0"
"correl_pearson|dist_bray","1.0","27.0","","copresence","337->272","2","0.08894879|0.995246723749477","","337->272","0.0","0.0","false","","337->272","2.0"
"correl_pearson|dist_bray","1.0","27.0","","copresence","337->281","2","0.08894879|0.9952467237494736","","337->281","0.0","0.0","false","","337->281","2.0"
"correl_pearson|dist_bray","2.0","32.39999999999999","","copresence","337->294","2","0.08894879|0.9950591629392752","","337->294","0.0","0.0","false","","337->294","2.0"
