abundance,AverageShortestPathLength,Betweenness Dir,BetweennessCentrality,Bridging Dir,Centroid Dir,Class,Closeness Dir,ClosenessCentrality,ClusteringCoefficient,degree,Eccentricity,EdgeCount,EigenVector Dir,Family,Genus,Indegree,Outdegree,Species,Kingdom,Label,MCODE::Clusters (1),MCODE::Node Status (1),MCODE::Score (1),name,negdegree,NeighborhoodConnectivity,Order,oriID,PartnerOfMultiEdgedNodePairs,phylum,posdegree,Radiality Dir,samplecount,selected,SelfLoops,shared name,Stress,unknowndegree
372,1.5,0,0,0,-80,Dothideomycetes,65.7,0.6666666666666666,0.20714285714285716,56,5,56,-1.38E-12,Capnodiales,Capnodiales,0,56,fcda6e5477d34187c3354e74411ccccc,Fungi,347,Cluster 2,Clustered,9.832147937411095,347,0,29.125,Capnodiales,347,0,Ascomycota,56,6.914194842010645E-4,3,FALSE,0,347,0,0
396,0,0,0,0,0,Dothideomycetes,0,0,0.200209644,54,0,54,-1.65E-27,Lophiostomataceae,Lophiostomataceae,54,0,eeec9c079982dd137d67fdf0afdc2004,Fungi,370,Cluster 1,Clustered,8.039867109634551,370,0,28.98148148148148,Pleosporales,370,0,Ascomycota,54,6.613756613756613E-4,3,FALSE,0,370,0,0
414,2,6.187942130333434,0.044907111,0.061526929,-5,Sordariomycetes,3.1666666666666665,0.5,0.21116138763197587,52,3,52,-3.91E-27,Sporocadaceae,Neopestalotiopsis,50,2,b1700e7f0e92adc360cb3065cd5be12d,Fungi,408,Cluster 2,Clustered,10.057142857142857,408,0,29.692307692307693,Xylariales,408,0,Ascomycota,52,6.627637247321329E-4,2,FALSE,0,408,1982,0
371,1.5897435897435896,7.783333333333333,0.081195514,0.053331858995062445,-78,Eurotiomycetes,60.58333333333334,0.6290322580645161,0.19047619047619047,49,4,49,-3.54E-13,Chaetothyriales,Chaetothyriales,1,48,e882ba09595916cf30cf2011c0600e9d,Fungi,337,Cluster 3,Seed,6.106060606060606,337,0,28.73469387755102,Chaetothyriales,337,0,Ascomycota,49,6.889820290520752E-4,2,TRUE,0,337,852,0
473,1.8333333333333333,6.021275463666768,0.043266402,0.068064548,-6,Dothideomycetes,4.166666666666666,0.5454545454545455,0.21768707482993196,49,3,49,-3.25E-26,Aureobasidiaceae,Aureobasidium,46,3,a66f0ef2c13257e1904b0290771dfc94,Fungi,469,Cluster 1,Clustered,9.478991596638656,469,0,30.040816326530614,Dothideales,469,0,Ascomycota,49,6.632032718028075E-4,2,FALSE,0,469,1915,0
202,1.6338028169014085,485.3361805949772,3.220821137442141,5.611331444143579,-71,Dothideomycetes,55.36666666666667,0.6120689655172413,0.20582793709528216,47,5,47,1.3960067575089263E-26,Dothideomycetes,Dothideomycetes,2,45,22ff1032838ee027f64f69db8618a089,Fungi,195,Cluster 1,Clustered,7.846372688477952,195,0,29,Dothideomycetes,195,0,Ascomycota,47,6.865145655506989E-4,2,FALSE,0,195,95211,0
271,1.8732394366197183,92.06109153431137,0.6806314795281633,1.014789531015928,-71,Lecanoromycetes,52.18333333333333,0.5338345864661654,0.2085858585858586,45,5,45,0,Stictidaceae,Cryptodiscus,3,42,33dd0ebd99c2b8569ee1921e7eff0623,Fungi,244,Cluster 5,Clustered,7.766714082503556,244,0,29.31111111111111,Ostropales,244,0,Ascomycota,45,6.850175250316818E-4,2,FALSE,0,244,26600,0
392,1.6,11.332528099919397,0.074272762,0.18119134531677825,-10,Eurotiomycetes,7.666666666666666,0.625,0.22880371660859466,42,3,42,-2.76E-27,Trichomeriaceae,Trichomeriaceae,36,6,dd3431bbda24b05a6a3e31d09eba9c20,Fungi,374,Cluster 1,Clustered,8.869458128078819,374,0,31.166666666666668,Chaetothyriales,374,0,Ascomycota,42,6.647462884998891E-4,2,FALSE,0,374,3992,0
513,3.6901408450704225,197.23097749788818,1.0539930167059524,3.011736940750938,-71,Dothideomycetes,22.835714285714268,0.27099236641221375,0.19390243902439025,41,7,41,9.623424615475244E-28,Didymellaceae,Epicoccum,37,4,0fe672eceaca4ab22c9bf7dd5235f06e,Fungi,468,Cluster 1,Clustered,8,468,0,28.78048780487805,Pleosporales,468,0,Ascomycota,41,6.715175817692564E-4,2,FALSE,0,468,40331,0
527,1.5555555555555556,72.82504947,0.49442094520302377,0.8127678519694705,-9,Dothideomycetes,7.166666666666666,0.6428571428571428,0.23170731707317074,41,3,41,-1.91E-26,Capnodiales,Capnodiales,35,6,fde743cc68f48f5e4712ddbfebed4db5,Fungi,482,Cluster 1,Clustered,9.687356322,482,0,30.536585365853657,Capnodiales,482,0,Ascomycota,41,6.645254180972422E-4,2,FALSE,0,482,9285,0
417,3.1267605633802815,66.80197564646909,0.36281668701955894,1.2881482757591995,-71,Ascomycota,32.73571428571427,0.31981981981981983,0.25573549257759787,39,7,39,-4.59E-27,Ascomycota,Ascomycota,22,17,f41942a086eca88e2579d03880663805,Fungi,378,Cluster 2,Seed,12.272727272727273,378,0,32.15384615384615,Ascomycota,378,0,Ascomycota,39,6.760117239747554E-4,4,FALSE,0,378,17071,0
397,2.1549295774647885,48.962793488025405,0.2717375889735309,1.0431160722935524,-71,Eurotiomycetes,44.93333333333335,0.4640522875816994,0.24253200568990044,38,5,38,2.0031735104958913E-15,Chaetothyriales,Chaetothyriales,8,30,ac54afde05b738c535adc198bbe75d65,Fungi,396,Cluster 2,Clustered,10.901185770750988,396,0,33.21052631578947,Chaetothyriales,396,0,Ascomycota,38,6.8163228210488E-4,1,FALSE,0,396,20564,0
498,2.183098591549296,263.3144643166458,1.9977971707493272,4.931986501170021,-71,Eurotiomycetes,43.78333333333334,0.4580645161290322,0.24365079365079365,36,5,36,-5.81E-27,Phaeomoniellaceae,Neophaeomoniella,8,28,90e05d3333926ee8560b9c5a503b467c,Fungi,449,Cluster 2,Clustered,10.252307692307692,449,0,31.305555555555557,Phaeomoniellales,449,0,Ascomycota,36,6.810983846616638E-4,3,FALSE,0,449,79094,0
221,1,32.598769531122464,0.18318139076682588,0.7441415582713597,-2,Dothideomycetes,2,1,0.2184873949579832,35,1,35,-1.44E-27,Aureobasidiaceae,Aureobasidium,33,2,ab22bd41b40f836aa59fde3116a5762d,Fungi,208,Cluster 5,Clustered,7.521739130434783,208,0,29.942857142857143,Dothideales,208,0,Ascomycota,35,6.622516556291391E-4,3,FALSE,0,208,4716,0
493,1.3076923076923077,29.3817955,0.1853846840142501,0.6207343059111975,-13,Eurotiomycetes,11.333333333333332,0.7647058823529411,0.23025210084033612,35,3,35,5.433176071299502E-28,Coryneliaceae,Hypsotheca,25,10,076150dfb4e2302b250df2dc85e0b8f3,Fungi,487,Cluster 1,Clustered,9.186666666666667,487,0,31.6,Coryneliales,487,0,Ascomycota,35,6.663705019991114E-4,2,FALSE,0,487,4219,0
438,2,8.529200539,0.028230611371952163,0.22738321910338796,-71,Dothideomycetes,46.51666666666667,0.5,0.23440285204991088,34,5,34,4.171329386662271E-12,Capnodiaceae,Antennariella,4,30,33107f6449484515fc72452f98bcb825,Fungi,437,Cluster 2,Clustered,11.175438596491228,437,0,33.44117647058823,Capnodiales,437,0,Ascomycota,34,6.823687293156976E-4,1,FALSE,0,437,2069,0
360,2.7464788732394365,57.06759083346025,0.4012483203648518,1.5384815909301774,-71,Eurotiomycetes,35.98333333333332,0.36410256410256414,0.27718360071301246,34,6,34,9.322276587160972E-27,Eurotiomycetes,Eurotiomycetes,14,20,ed6e8f9e89f047ddebc82444c85d7f01,Fungi,350,Cluster 2,Clustered,11.123076923076924,350,0,33.67647059,Eurotiomycetes,350,0,Ascomycota,34,6.77499124896963E-4,3,FALSE,0,350,20424,0
475,0,0,0,0,0,Eurotiomycetes,0,0,0.22549019607843138,34,0,34,9.94443832633553E-27,Phaeomoniellaceae,Neophaeomoniella,34,0,9a217f36acc0282129f97ddba71e9439,Fungi,474,Cluster 1,Clustered,8.28,474,0,31.441176470588236,Phaeomoniellales,474,0,Ascomycota,34,6.613756613756613E-4,1,FALSE,0,474,0,0
345,3.3943661971830985,38.29825088977807,0.2970645787958502,1.0039478278660978,-71,Dothideomycetes,27.71666666666666,0.2946058091286307,0.2647058823529412,34,6,34,-2.98E-26,Teratosphaeriaceae,Devriesia,23,11,bde8a08ac855d165cbf931b123453d73,Fungi,327,Cluster 2,Clustered,10.787878787878787,327,0,32.85294117647059,Capnodiales,327,0,Ascomycota,34,6.737258160503945E-4,2,FALSE,0,327,26374,0
235,2.3098591549295775,35.08820170484257,0.16964572328860605,0.9974565807612901,-71,Ascomycota,43.66666666666667,0.4329268292682927,0.24337121212121213,33,6,33,4.290574868413944E-12,Ascomycota,Ascomycota,4,29,4d3cc57da1ade23861ce6acbe70cd5ae,Fungi,234,Cluster 5,Clustered,7.658119658119658,234,0,33.75757575757576,Ascomycota,234,0,Ascomycota,33,6.810442678774118E-4,1,FALSE,0,234,6667,0
525,3.507042253521127,221.52473177062055,1.477274896650072,4.4763493633907645,-71,Eurotiomycetes,25.88333333333333,0.285140562,0.23674242424242425,33,6,33,7.386376854203786E-27,Chaetothyriales_fam_Incertae_sedis,Neophaeococcomyces,24,9,96489336bd975fad8def83536403a0a0,Fungi,498,Cluster 2,Clustered,10.79532164,498,0,30.575757575757574,Chaetothyriales,498,0,Ascomycota,33,6.728946807675483E-4,4,FALSE,0,498,53206,0
300,4.154929577464789,67.33601748146934,0.42781748361395744,1.7605143491887192,-71,Sordariomycetes,25.03809523809522,0.2406779661016949,0.2481060606060606,33,7,33,3.658704985149102E-26,Clavicipitaceae,Claviceps,21,12,ede3c61fc2e8524ff34109bc965e90e8,Fungi,294,Cluster 1,Seed,9.762845849802371,294,0,31.90909090909091,Hypocreales,294,0,Ascomycota,33,6.725121852803102E-4,2,FALSE,0,294,22389,0
431,3.140845070422535,124.41662118801358,0.6928355281849977,3.476617877294293,-71,Sordariomycetes,31.235714285714273,0.3183856502242153,0.2765151515151515,33,7,33,-8.46E-27,Sporocadaceae,Neopestalotiopsis,20,13,7ca86a91e6296f55d7eb9c3f24692ac8,Fungi,430,Cluster 2,Clustered,11.333333333333334,430,0,33.54545454545455,Xylariales,430,0,Ascomycota,33,6.753269305908625E-4,1,FALSE,0,430,42790,0
484,0,0,0,0,0,Sordariomycetes,0,0,0.24838709677419354,31,0,31,5.435322512699358E-28,Nectriaceae,Microcera,31,0,cd5c89b1e01c2ee418445713c7ef2e1a,Fungi,483,Cluster 1,Clustered,9.410526315789474,483,0,32.29032258064516,Hypocreales,483,0,Ascomycota,31,6.613756613756613E-4,1,FALSE,0,483,0,0
492,3.183098591549296,54.07843582439883,0.25174165911032015,1.7513670813393003,-71,Eurotiomycetes,30.485714285714273,0.3141592920353982,0.2752688172043011,31,7,31,-1.97E-27,Chaetothyriales,Chaetothyriales,19,12,c8a0a43d7c33c096b0c30ccf3ce81207,Fungi,491,Cluster 1,Clustered,8.034188034188034,491,0,34.32258064516129,Chaetothyriales,491,0,Ascomycota,31,6.749850539023776E-4,1,FALSE,0,491,22527,0
282,3.140845070422535,43.62381834777242,0.277080186,1.4883253327470685,-71,Eurotiomycetes,34.27619047619047,0.3183856502242153,0.27816091954022987,30,7,30,-1.17E-26,Trichomeriaceae,Trichomeriaceae,11,19,ae052f9ffd283c4c79803702769af477,Fungi,281,Cluster 2,Clustered,11.333333333333334,281,0,33.766666666666666,Chaetothyriales,281,0,Ascomycota,30,6.767164429205793E-4,1,FALSE,0,281,12828,0
192,2.23943662,174.19093512788842,1.143366557393247,5.813215032798596,-71,Eurotiomycetes,44.1,0.4465408805031446,0.25287356321839083,30,6,30,-6.69E-13,Chaetothyriales,Chaetothyriales,2,28,53c571ef12a0b56004589972e07636bd,Fungi,191,,Unclustered,7.333333333333333,191,0,32.766666666666666,Chaetothyriales,191,0,Ascomycota,30,6.812453164384493E-4,1,FALSE,0,191,31967,0
333,2.295774647887324,41.761713953509734,0.2370093825520227,1.567601554702523,-71,Sordariomycetes,41.63333333333333,0.43558282208588955,0.2512315270935961,29,5,29,-2.00E-15,Xylariales_fam_Incertae_sedis,Pseudophloeospora,5,24,2f9327d860fa074d06411d029ef1c5bd,Fungi,332,Cluster 1,Clustered,9.544117647058824,332,0,34.06896551724138,Xylariales,332,0,Ascomycota,29,6.801024687719613E-4,1,FALSE,0,332,21394,0
554,2.5492957746478875,472.54706310976104,2.7713483342280987,7.318847996581775,-71,Dothideomycetes,35.65,0.39226519337016574,0.13669950738916256,29,6,29,-1.73E-27,Capnodiaceae,Capnodiaceae,15,14,1eec257225bb0579d980783ae7972ef4,Fungi,511,,Unclustered,3.868421052631579,511,0,25.75862068965517,Capnodiales,511,0,Ascomycota,29,6.773461577539196E-4,4,FALSE,0,511,138693,0
220,2.0972222222222223,1.5833333333333333,0.016517288666862556,0.060242655,-72,Ascomycota,44.49999999999999,0.4768211920529801,0.23941798941798942,28,4,28,1.0140850785034419E-12,Ascomycota,Ascomycota,1,27,e5ebe6d6646ab7996c62dece6ddbee80,Fungi,219,Cluster 1,Clustered,9.463235294117649,219,0,33.107142857142854,Ascomycota,219,0,Ascomycota,28,6.814310051107319E-4,1,FALSE,0,219,355,0
343,2.1549295774647885,87.50392122930408,0.5399951684067735,3.5303421094264915,-71,Dothideomycetes,43.266666666666666,0.4640522875816994,0.26455026455026454,28,5,28,6.64767733389241E-15,Mycosphaerellaceae,Zasmidium,3,25,43184c9361eea5440506fb3162499014,Fungi,342,Cluster 2,Clustered,10.274509803921568,342,0,34.07142857142857,Capnodiales,342,0,Ascomycota,28,6.808587898869771E-4,1,FALSE,0,342,21782,0
246,2.647887323943662,53.956174939718096,0.3390976606578525,2.100043627725513,-71,Dothideomycetes,39.349999999999994,0.3776595744680851,0.25396825396825395,28,6,28,-4.64E-15,Capnodiales,Capnodiales,3,25,fec08b186953b12f511b122394669495,Fungi,245,Cluster 5,Clustered,7.666666666666667,245,0,32.964285714285715,Capnodiales,245,0,Ascomycota,28,6.790479747394151E-4,1,FALSE,0,245,9198,0
404,1.6666666666666667,24.09817127317127,0.1590530347472751,0.9230758430917296,-3,Ascomycota,2,0.6,0.22364672364672364,27,2,27,-3.00E-26,Ascomycota,Ascomycota,26,1,e7f6456d921e809f2d15b343b721d944,Fungi,403,Cluster 1,Clustered,9.696969696969697,403,0,31.88888888888889,Ascomycota,403,0,Ascomycota,27,6.622516556291391E-4,1,FALSE,0,403,1916,0
368,2.5774647887323945,225.3762308980614,1.2699241777621684,7.735530070540272,-71,Sordariomycetes,34.46666666666667,0.3879781420765027,0.14387464387464388,27,6,27,3.021470240696918E-26,Sporocadaceae,Neopestalotiopsis,16,11,724122fc934159771d20cbd5915f2f5f,Fungi,362,,Unclustered,2.8,362,0,27.555555555555557,Xylariales,362,0,Ascomycota,27,6.768036818120287E-4,2,FALSE,0,362,61520,0
323,1.6666666666666667,4.889528409551294,0.036892133,0.21582741974437322,-9,Dothideomycetes,7.083333333333333,0.6,0.29914529914529914,27,4,27,7.084427554470831E-27,Aureobasidiaceae,Aureobasidium,21,6,00ced32aa98362b738d91a3eb9bd195a,Fungi,322,Cluster 2,Clustered,10.214285714285714,322,0,34.81481481481482,Dothideales,322,0,Ascomycota,27,6.644886206323716E-4,1,FALSE,0,322,2304,0
255,4.464788732394366,39.14969304636824,0.2796286129814711,1.7538905289950397,-71,Ascomycota,20.41904761904761,0.22397476340694006,0.25846153846153846,26,8,26,-4.51E-27,Ascomycota,Ascomycota,21,5,b2d8eda0355f0381b2786743fb46a83e,Fungi,254,Cluster 1,Clustered,8.5,254,0,33.80769230769231,Ascomycota,254,0,Ascomycota,26,6.704295857383672E-4,1,FALSE,0,254,8572,0
