	Kingdom	Phylum	Class	Order	Family	Genus	ASV	ASVNumber
1	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	0038650a5fd9da4a46ea58900b8c5b68	1
2	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	019dbae2126663ddb0710cfa00fccb48	2
3	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	04ecfad5772d2e09a84a0f5ef460536c	3
4	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	Comamonadaceae	Comamonadaceae	0920dcf0f62fb2b3ab9e32f1c4edec37	4
5	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	Solirubrobacteraceae	Patulibacter	0a8fdcdeab017a6d5ed17922420f8aaa	5
6	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Erwiniaceae	Erwiniaceae	0d32a27c5b6904581b7f21687cc8604a	6
7	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Moraxellaceae	Acinetobacter	0e2e91fba1ca9ed7de2d11ea4786c914	7
8	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	0f18144d308ada95632ab5193d92073f	8
9	Bacteria	 Firmicutes	 Bacilli	 Paenibacillales	Paenibacillaceae	Paenibacillus	166093520348b8c5ef6a4eb79faae728	9
10	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	Oxalobacteraceae	Massilia	182b329605548d2e9a3fa1c3c218070d	10
11	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	188afc07f7279f942c3c7676f22b8588	11
12	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	1939e1ee0625d2f4bcfb317c08e9d921	12
13	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	1bc599cac5647c5c30496e93ca551557	13
14	Bacteria	 Firmicutes	 Bacilli	 Exiguobacterales	Exiguobacteraceae	Exiguobacterium	1c73e1dd8862b6fdbc044d6e0d9ecc26	14
15	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	Burkholderiaceae	Robbsia	1ec9fd06c88669eb15764e0b441ade46	15
16	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	Sphingomonadaceae	Sphingomonas	1fa19a198819b145e52bb266e4e7840b	16
17	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	281001c160678979d2c908e6946a3380	17
18	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	2a3c0b596c305b29d36183b52f8d2b48	18
19	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Erwiniaceae	Pantoea	313ac78d3883be2bd83be76b5546c8f7	19
20	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	Tsukamurellaceae	Tsukamurella	31e139f7528db0f6fa415a3084cb56c9	20
21	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	31e44a8a214f498a333aa672e33016ec	21
22	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Erwiniaceae	Erwinia	352afff5a1677864a65c59b85d999e55	22
23	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Enterobacterales	Enterobacterales	3b94c19ef326eea0918e1c3d244c999c	23
24	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	Microbacteriaceae	Leifsonia	3cd9ce63f826137d18ca1a11155a21ad	24
25	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	3d3f89fadf28973358458a50d436e91e	25
26	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	Oxalobacteraceae	Massilia	3e6363433d95b54a16e9ef12d8aaa63a	26
27	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Moraxellaceae	Acinetobacter	3ebe761bfb1238c87195d431f41bf976	27
28	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	3ef3bf00702397006fafc0fab1ba9d93	28
29	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Xanthobacteraceae	Rhodopseudomonas	41da1f67db882e54aa2020701805031e	29
30	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	428e4a80a1e14a59d72810a32f62f434	30
31	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	43055af6cd8b724eae4ea9f408dbce1e	31
32	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	43fddf1528d4a98928fd8c3a8ac23bfd	32
33	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	44c21e29adae97a53247abbd73978395	33
34	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	Microbacteriaceae	Microbacteriaceae	453cf07d3e96e304f23fbde7b355fe70	34
35	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	45a0d50fe5a9fafe677451fdd14e4a7e	35
36	Bacteria	 Firmicutes	 Bacilli	 Paenibacillales	Paenibacillaceae	Paenibacillus	45e3696d78d57fc35094a6cf67e6414b	36
37	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	Microbacteriaceae	Curtobacterium	497a26126c9e726c768bdec79e8c4e9b	37
38	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	Neisseriaceae	Neisseria	4f5efd25dacb5d639316e7291ff6ff8b	38
39	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	Acetobacteraceae	Acetobacteraceae	5376a1d65fd964dabb8bb051f01b6da3	39
40	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	55504d8ef9d9b297a0a0d7a78c0e0297	40
41	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Erwiniaceae	Pantoea	5673ae66819e3bdbbc09461e4959159e	41
42	Bacteria	 Actinobacteriota	 Actinobacteria	 Kineosporiales	Kineosporiaceae	Quadrisphaera	57d717789b00b69bc62c3f74e57f03a5	42
43	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	Microbacteriaceae	Microbacteriaceae	5e306b9194d7fd1d7414aeb55dafc4e0	43
44	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Erwiniaceae	Erwinia	6110f28a1de867a9983a8a28ecf4e533	44
45	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Yersiniaceae	Yersiniaceae	63afe8e6aac58bf0d670a82ca5bc574c	45
46	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	6c0c84518abe719cc7c4af67f51b577e	46
47	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	Xanthomonadaceae	Xanthomonadaceae	75cfc53ad43494005052731091688e9b	47
48	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	77a1e8bc25be2a0afd352762ed9497ce	48
49	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Oceanospirillales	Halomonadaceae	Kushneria	7a9313b572df3efbbf07843dd102896c	49
50	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	Amoebophilaceae	Candidatus_Cardinium	7e174428644ea1e3855a425781221f89	50
51	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	Micrococcaceae	Micrococcaceae	7ff346973a282aa55de296afdb5d74af	51
52	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	8258d4c09e7e8ae5c7b3ee622b4f818a	52
53	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Yersiniaceae	Serratia	82dece6e35540738ba450a0c3a90b5a0	53
54	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	8595f60ea423ca9d67b18eec879a98b2	54
55	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	86d6db0b6e15510fa5d27ceae8fd5e0d	55
56	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	86f1248ee4ea85afd8c5b67cc1b04d4c	56
57	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	89184d1b53330e5a387fd3d44666bbc8	57
58	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	8a708778e5a5f5a6d79a3923406f7fca	58
59	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	Mycobacteriaceae	Mycobacterium	8c241ea58d33f593dd8dfd8600a4ac64	59
60	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Enterobacterales	Enterobacterales	8d5768da1f2ef279ce3d6fc0d2a53180	60
61	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	Oxalobacteraceae	Massilia	8df2b2e6c1cb64bd18b81d5bae7f0898	61
62	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	9008764305469acb079f239b4f29a8f0	62
63	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Beijerinckiaceae	90f44084459949dd4fd965e1fc355026	63
64	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	Oxalobacteraceae	Massilia	91d3e89d07d3d42f243742b050140bbb	64
65	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	Segniliparaceae	Segniliparus	92571afd5caafd1a06a6181fb423c860	65
66	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Enterobacterales	Enterobacterales	9290bf71801644ad69fa09e2d3051852	66
67	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Enterobacteriaceae	Enterobacteriaceae	9664cae1104ed11cba60a2552c35cae7	67
68	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	Sphingomonadaceae	Sphingomonas	97991ce469a1cc109b514c89920eaa50	68
69	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	9a2882bfc8d44cab341d377846a7d97f	69
70	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	Comamonadaceae	Comamonadaceae	9c0de7908dd6ef3d536b42d9e11e0779	70
71	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	9d30df1c09b60bb791f16b9f769c6335	71
72	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Enterobacteriaceae	Kosakonia	a0901407705992dc213ac509ede97d47	72
73	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Erwiniaceae	Pantoea	a31c47c0c85a834c7926d02a076a2ae4	73
74	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Erwiniaceae	Pantoea	a4e52ef1c9529b4efd9104901523e6b5	74
75	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	a76731f2a4d41abe2c39c897417ee5be	75
76	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	Sphingomonadaceae	Sphingomonas	a76e065bdfde0aa883c898ccf5f092fc	76
77	Bacteria	 Firmicutes	 Bacilli	 Paenibacillales	Paenibacillaceae	Paenibacillus	a7d21e941ddf2522b99105532b2869fc	77
78	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	a9164d01308501b576afa06256a15b0f	78
79	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	Nocardiaceae	Williamsia	ab530a2ac42796a94172e3cb293c4af4	79
80	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	afc159e8a818d93da9f53ce2ed2e2a63	80
81	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	Oxalobacteraceae	Massilia	b2bb30b74779c4f4e86aed4a22ae2fe2	81
82	Bacteria	 Firmicutes	 Bacilli	 Bacillales	Bacillaceae	Bacillus	b383a0f98e44fe8a7452ebf944105c48	82
83	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	b4289ab0a9a00034c1fbce477b2c4ded	83
84	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	Sphingomonadaceae	Sphingomonas	bcba47620c299fd34809f143e3d26dff	84
85	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	Comamonadaceae	Variovorax	bf1969c0e412e57637a9ae7a3b638492	85
86	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	c06ccd1f7d57566ef669942328b1a946	86
87	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	c10442f1117bbfe857fcc8b57429324e	87
88	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Pectobacteriaceae	Pectobacterium	c23d9c4626abe211214430dea60e8505	88
89	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	c2a787cf867ebfdce216002bcc8a94e1	89
90	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	Xanthomonadaceae	Xanthomonas	c2d5b1fe7e78d3d6f19b77c071c5c0f8	90
91	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	c7c02c07fb28c8730768bb76cafad3fe	91
92	Bacteria	 Actinobacteriota	 Actinobacteria	 Kineosporiales	Kineosporiaceae	Kineococcus	c959242321749237c9361696a94b439f	92
93	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Rhizobiaceae	Aureimonas	cb0de3f92a0bb309ddd28a9aef2488af	93
94	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	Comamonadaceae	Comamonadaceae	cc2915b764b53d86be9c17337954ba02	94
95	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Erwiniaceae	Pantoea	cc761daf51f27c423da57f3f1f0ff5cc	95
96	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Pseudomonadaceae	Pseudomonas	d0ec34dbfb350b13b941d51df55d392e	96
97	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	Moraxellaceae	Acinetobacter	d15bc449222795a9ff230013aa633686	97
98	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	Xanthomonadaceae	Xanthomonadaceae	d2515e4a486e853d53a732438abfdd2f	98
99	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	Microbacteriaceae	Curtobacterium	d66072bb4e903a9c1a95728d29427410	99
100	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Enterobacteriaceae	Enterobacteriaceae	d7e8405ccf6f52110d82c4645d9116d3	100
101	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Enterobacteriaceae	Enterobacteriaceae	d817c1c9b1a55b6af451568e6e5fa39e	101
102	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	da4b4ceac6934222f0b9cc84433e5338	102
103	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	dcba105f35d8ebc9e22269c7491ad3a7	103
104	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	Comamonadaceae	Variovorax	df71de0e92459aa808364311135bb8fc	104
105	Bacteria	 Firmicutes	 Clostridia	 Clostridia	Hungateiclostridiaceae	Fastidiosipila	dfbcf643d39da3d96679e19c7ab6b3a1	105
106	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	e0f50c5adf537a0a3a63e61720b38ed5	106
107	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	e1c7d97fe13e9127d225d76a1feb8c78	107
108	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rickettsiales	Anaplasmataceae	Wolbachia	e1d57a73331267f633b93943991818df	108
109	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Erwiniaceae	Pantoea	e3f299a4683dc6edb6ed01b5a58e7c05	109
110	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	Sphingomonadaceae	Sphingomonadaceae	e4304c9496921fcf8a88c1ef30dfd0eb	110
111	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	Oxalobacteraceae	Massilia	e57c5df6a9b3b982472e7754ed31f313	111
112	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	Bacteria	ec8c4e5c64984c21dc6291f8ed904726	112
113	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Cyanobacteriales	Nostocaceae	Mastigocladopsis_PCC-10914	eef78ae0abaaa2d4b5eebce8e46d11c9	113
114	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	Oxalobacteraceae	Duganella	f37fc1dccfeba0004cbeb4f1ad6083c6	114
115	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Enterobacterales	Enterobacterales	f49548cc41b3d2bd418c34c086e6e7a4	115
116	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Oceanospirillales	Halomonadaceae	Kushneria	f718c1a342e852e91c9bb983501d9df2	116
117	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	Beijerinckiaceae	Beijerinckiaceae	fbfc4f21c44d1d884b79e1e06505a8cd	117
118	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	Erwiniaceae	Erwiniaceae	fec753dcc76099bd86ef6c908b2d7f11	118
119	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	00ced32aa98362b738d91a3eb9bd195a	119
120	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	012c4ede495a334269e27fb6d71d7f68	120
121	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	0224aca272658adaac76e41acb5226eb	121
122	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	029e3660a38e2341d1b6316aa02e3ed6	122
123	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neoascochyta	0462035e2c4ff1b7a9404146ecae7a7b	123
124	Fungi	Ascomycota	Sordariomycetes	Xylariales	Microdochiaceae	Microdochium	050e2c7ed6f1586882ad0656a5dd2fe6	124
125	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Pseudoseptoria	062dd526c210c02519cf23c92b557cbb	125
126	Fungi	Ascomycota	Eurotiomycetes	Coryneliales	Coryneliaceae	Hypsotheca	076150dfb4e2302b250df2dc85e0b8f3	126
127	Fungi	Ascomycota	Dothideomycetes	Valsariales	Valsariaceae	Valsaria	08e551f0188209f634b1a313e95210fc	127
128	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	0908cda00e89f73be7a77ccd53167e3a	128
129	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	09092ab6f21bb55a3126646e16b2fc0b	129
130	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Neofusicoccum	0989f2ca6a943c58dad977967f51adf8	130
131	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	09d3693e64a50196bfa5e282290fede2	131
132	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	0a350ce920c4f996a5913ec2be02fc47	132
133	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	0a9c4b1ee8f2f1a58e384af6dd5aa44b	133
134	Fungi	Basidiomycota	Exobasidiomycetes	Microstromatales	Microstromatales_fam_Incertae_sedis	Pseudomicrostroma	0c8b9e71786ea2204c1ed8edee985a20	134
135	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	0cb309e4f0ed7c65d62f0faeed1f3c24	135
136	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormiaceae	0d34517777587a46bab41072c8d06159	136
137	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Neptunomyces	0d6e218bb61fc79ef28272f125f39033	137
138	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	0e46336d5196093f7335059bd13efafd	138
139	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniaceae	Puccinia	0ea14d1b4ff6596ded52816903ff5457	139
140	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeriaceae	0ebc508ba9b79a722fdabb784c1baabc	140
141	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	0fe672eceaca4ab22c9bf7dd5235f06e	141
142	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymellaceae	1003aff639b5bb2303e43fcfa1750794	142
143	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	10ef176b9377b2aa67608f4a1e2bc98d	143
144	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Valsaceae	Valsa	11b53c8766cf61e4a7d6925a9b3c6920	144
145	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales	Pleosporales	12a18ac937ca4c21143588f0a46967e8	145
146	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Didymosphaeriaceae	12b782b6b0b574b606916cb20f393bda	146
147	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	13813fd6bf0b696d379d06ce4e262d31	147
148	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Melanchlenus	144af7f715601996a94a99ee1c22e443	148
149	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Hormonema	148fb24b814ff9df7b5596692f508e96	149
150	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothideaceae	Dothideaceae	1491f807edc7db384b9e88182be036b6	150
151	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Cryphonectriaceae	Cryphonectriaceae	161a659ec667efcc7d29ed5624977988	151
152	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Pestalotiopsis	16f107dc0d49cf29491cb6725e4851b0	152
153	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	17ea5629533bd406c5802a4950af05c9	153
154	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	184a28d8ee3118f0e6043afdb83eb3ef	154
155	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	19b26a6c28ea09c17962324e011a25bd	155
156	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales	Pleosporales	1ab9ce8c2bc51bb4addfb5aa0074867d	156
157	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Schizoparmaceae	Coniella	1abad4a416074004fe3605c609915e20	157
158	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	1b049cea682ce87fcbfd2d1a08441799	158
159	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	1b37285f664376866063ba31b4f10a42	159
160	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	1c208c9df96da940b087e89fe156cedb	160
161	Fungi	Ascomycota	Sordariomycetes	Xylariales	Microdochiaceae	Microdochium	1c50c29b6f8e8b816ac1bf1d13ba7a0a	161
162	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Harknessiaceae	Harknessia	1db04faf1b10fb44c4df238dfb6b93a2	162
163	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	1f2950083814b92ae23e3ac27aa2e982	163
164	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	1f3b0f533e0f197bf86f65104af49bba	164
165	Fungi	Ascomycota	Sordariomycetes	Xylariales	Microdochiaceae	Microdochium	1fa34a8bbb2db342161e8a91c925ad0f	165
166	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymellaceae	210bfbe3ebdf245decba5d9777ff0bb1	166
167	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	21304709ca34b579dbb6649126315d61	167
168	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	2166186fb4bd4c395a3515872f995fce	168
169	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Seiridium	21cc153e82396c8b33ad4064f7cbd861	169
170	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	Phaeomoniellaceae	Neophaeomoniella	21df5629f1bc937e81153ddb155aa9ac	170
171	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariales_fam_Incertae_sedis	Hansfordia	229c5ae12893f07b25e279446e26f110	171
172	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	23f38ce51a7a86c4cd7175130a4cf42f	172
173	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	2531d4fe544b32d7f0da1bdc3e99b794	173
174	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Fonsecazyma	27ff457a97f923e9ea5c6e01fa38d1d7	174
175	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Sarocladium	2a5d77217b15e22083315da1b4a06caa	175
176	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	2adb2ed5be0674d62daf903fe7c340bc	176
177	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Sarocladium	2b4ee8b7c5a35c3170207a27461a676a	177
178	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariales	Xylariales	2bdcb3ed1af2549fa590f4c265e25d7a	178
179	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporales	Polyporales	2c05bcacbe611e5789df92b123e00986	179
