"abundance","ASV","ASVNumber","AverageShortestPathLength","Betweenness Dir","BetweennessCentrality","Bridging Dir","Centroid Dir","Class","Closeness Dir","ClosenessCentrality","ClusteringCoefficient","degree","Eccentricity","EdgeCount","EigenVector Dir","Family","Genus","Indegree","IsSingleNode","Kingdom","Label","MCODE::Clusters (1)","MCODE::Node Status (1)","MCODE::Score (1)","name","negdegree","NeighborhoodConnectivity","Order","oriID","Outdegree","PartnerOfMultiEdgedNodePairs","Phylum","posdegree","Radiality Dir","samplecount","selected","SelfLoops","shared name","Stress","unknowndegree"
"657.0","c9ac4d61c2ca0dc9341893cad8c805a6","656","1.8363636363636364","0.0","0.0","0.0","-110.0","Sordariomycetes","71.08333333333331","0.5445544554455445","0.21390013495276652","39","4","39","12517.019600332153","Diaporthaceae","Diaporthe","0","false","Fungi","656","Cluster 2","Clustered","9.846666666666668","656","0","43.82051282051282","Diaporthales","656","39","0","Ascomycota","39","5.050717622795568E-4","1","true","0","656","0","0"
"222.0","2b9f3a8f685d68714acd248e5e683700","22","1.0","0.0","0.0","0.0","-1.0","Gammaproteobacteria","1.0","1.0","0.5","2","1","2","-6.37993494160746E-11","Oxalobacteraceae","Massilia","1","false","Bacteria","22","Cluster 17","Seed","2.0","22","0","2.0","Burkholderiales","22","1","0","Proteobacteria","2","4.878048780487805E-4","2","true","0","22","0","0"
"817.0","960380dba18ea5b88e725764d8f4872a","526","0.0","0.0","0.0","0.0","0.0","Dothideomycetes","0.0","0.0","0.0","1","0","1","-9132.030894225834","Didymellaceae","Epicoccum","1","false","Fungi","526","","Unclustered","0.0","526","0","2.0","Pleosporales","526","0","0","Ascomycota","1","4.8756704046806434E-4","4","true","0","526","0","0"
"602.0","757ced3f9943e1dbf523a74a4588713a","434","1.0","0.0","0.0","0.0","-2.0","Atractiellomycetes","2.0","1.0","0.0","2","1","2","13509.99188658055","Phleogenaceae","Atractidochium","0","false","Fungi","434","","Unclustered","0.6666666666666666","434","0","1.0","Atractiellales","434","2","0","Basidiomycota","2","4.880429477794046E-4","2","true","0","434","0","0"
"537.0","57367552843f5aaf9657baf1cece6866","378","1.0","0.0","0.0","0.0","-2.0","Dothideomycetes","2.0","1.0","0.5","2","1","2","-8359.090119973465","Pleosporaceae","Alternaria","0","false","Fungi","378","Cluster 18","Seed","2.0","378","0","3.0","Pleosporales","378","2","0","Ascomycota","2","4.880429477794046E-4","2","true","0","378","0","0"
"870.0","fb67b286b0f781b0de13d50179318995","157","0.0","0.0","0.0","0.0","0.0","Gammaproteobacteria","0.0","0.0","0.0","1","0","1","1.590414711723277E-11","Xanthomonadaceae","Stenotrophomonas","1","false","Bacteria","157","","Unclustered","0.0","157","0","1.0","Xanthomonadales","157","0","0","Proteobacteria","1","4.8756704046806434E-4","2","true","0","157","0","0"
"2542.0","a16fd2ee45187ec576b1c3afc2d277bc","554","1.0","0.0","0.0","0.0","-1.0","Dothideomycetes","1.0","1.0","0.0","1","1","1","39806.12199652378","Pleosporaceae","Bipolaris","0","false","Fungi","554","","Unclustered","0.0","554","0","1.0","Pleosporales","554","1","0","Ascomycota","1","4.878048780487805E-4","2","true","0","554","0","0"
"712.0","e3829480a0b8473748ee838e4f94551a","711","2.525252525252525","42.5898275140635","0.15902729542927693","1.4038513246107138","-99.0","Dothideomycetes","50.98333333333334","0.396","0.2634920634920635","36","5","36","4.846975238130676E-9","Pleosporaceae","Alternaria","14","false","Fungi","711","Cluster 2","Clustered","10.344827586206897","711","0","46.333333333333336","Pleosporales","711","22","0","Ascomycota","36","4.999958333680549E-4","1","true","0","711","33615","0"
"690.0","d7c4d16dde1cd76f5f2337cf626d76aa","689","1.7647058823529411","0.0","0.0","0.0","-102.0","Dothideomycetes","65.08333333333334","0.5666666666666667","0.1850574712643678","30","4","30","-3741.7745857347477","Mycosphaerellaceae","Pallidocercospora","0","false","Fungi","689","Cluster 3","Clustered","6.154411764705882","689","0","37.56666666666667","Capnodiales","689","30","0","Ascomycota","30","5.035458016868783E-4","1","true","0","689","0","0"
"374.0","6110f28a1de867a9983a8a28ecf4e533","59","0.0","0.0","0.0","0.0","0.0","Gammaproteobacteria","0.0","0.0","0.5","2","0","2","-9.229493117064198E-11","Erwiniaceae","Erwinia","2","false","Bacteria","59","Cluster 17","Clustered","2.0","59","0","2.0","Enterobacterales","59","0","0","Proteobacteria","2","4.8756704046806434E-4","2","true","0","59","0","0"
"791.0","d4bcbfee3890222f785195430f9f9dd5","135","1.0","0.0","0.0","0.0","-2.0","Gammaproteobacteria","2.0","1.0","0.5","2","1","2","-69594.6019847503","Xanthomonadaceae","Stenotrophomonas","0","false","Bacteria","135","Cluster 17","Clustered","2.0","135","0","2.0","Xanthomonadales","135","2","0","Proteobacteria","2","4.880429477794046E-4","2","true","0","135","0","0"
"522.0","946fc636587b9268b1df40e3a9f0853f","521","2.7474747474747474","13.908981510134899","0.05347269674542144","0.7103017379723803","-99.0","Dothideomycetes","46.35000000000001","0.3639705882352941","0.28160919540229884","30","5","30","1.4070076653024418E-11","Botryosphaeriaceae","Neofusicoccum","12","false","Fungi","521","Cluster 2","Clustered","9.567099567099566","521","0","49.06666666666667","Botryosphaeriales","521","18","0","Ascomycota","30","4.988401965430368E-4","1","true","0","521","19736","0"
"916.0","f666ccf8321ceff3973f8f00233f108c","748","0.0","0.0","0.0","0.0","0.0","Tremellomycetes","0.0","0.0","0.3333333333333333","3","0","3","-7.62155367236747E-11","Bulleribasidiaceae","Hannaella","3","false","Fungi","748","","Unclustered","1.6666666666666667","748","0","4.333333333333333","Tremellales","748","0","0","Basidiomycota","3","4.8756704046806434E-4","3","true","0","748","0","0"
"862.0","f47a548b37c8871c05d446ee1bc0278c","746","3.386138613861386","50.83333333333334","0.223366658604101","23.391982469708694","-101.0","Basidiomycota","33.999999999999986","0.2953216374269006","0.16666666666666666","4","5","4","2931.2822818521017","Basidiomycota","Basidiomycota","1","false","Fungi","746","","Unclustered","1.6666666666666667","746","0","28.0","Basidiomycota","746","3","0","Basidiomycota","4","4.957858205255326E-4","2","true","0","746","23326","0"
"742.0","940d414c14ecd7e4e48d0408b4d003ee","516","0.0","0.0","0.0","0.0","0.0","Dothideomycetes","0.0","0.0","0.08333333333333333","4","0","4","1.0964161766531198E-11","Pleosporales","Pleosporales","4","false","Fungi","516","Cluster 18","Clustered","2.0","516","0","1.5","Pleosporales","516","0","0","Ascomycota","4","4.8756704046806434E-4","2","true","0","516","0","0"
"1112.0","dc9e7c1983bf7d199830dd32082f2edb","696","1.0","0.0","0.0","0.0","-1.0","Dothideomycetes","1.0","1.0","0.5","2","1","2","-2.5089161191965703E-11","Botryosphaeriaceae","Neofusicoccum","1","false","Fungi","696","Cluster 18","Clustered","2.0","696","0","3.0","Botryosphaeriales","696","1","0","Ascomycota","2","4.878048780487805E-4","4","true","0","696","0","0"
"749.0","f2fc814ffce079cb7021a9bbc8db8e90","741","2.01010101010101","197.10023580198634","0.6199135502560829","2.104682186765069","-99.0","Dothideomycetes","65.33333333333334","0.4974874371859297","0.16071428571428573","56","4","56","0.002983703266470835","Pleosporaceae","Curvularia","11","false","Fungi","741","Cluster 1","Clustered","7.576344086021505","741","0","38.982142857142854","Pleosporales","741","45","0","Ascomycota","56","5.036091992613727E-4","2","true","0","741","131182","0"
"1054.0","8e9ca4d42d180417ac58f512a52ab973","498","0.0","0.0","0.0","0.0","0.0","Dothideomycetes","0.0","0.0","0.0","1","0","1","-5.4633239824324195E-11","Pleosporaceae","Curvularia","1","false","Fungi","498","","Unclustered","0.0","498","0","1.0","Pleosporales","498","0","0","Ascomycota","1","4.8756704046806434E-4","2","true","0","498","0","0"
"1225.0","b4b4ce71117ee941e8230703c663c0b2","604","1.0","0.0","0.0","0.0","-1.0","Sordariomycetes","1.0","1.0","0.0","1","1","1","-34929.32640248337","Schizoparmaceae","Coniella","0","false","Fungi","604","","Unclustered","0.0","604","0","1.0","Diaporthales","604","1","0","Ascomycota","1","4.878048780487805E-4","3","true","0","604","0","0"
"408.0","651d09a1ff375655c785e12bcb386591","407","1.375","1.5822516610052584","0.005929510175487414","0.6876010803999285","-8.0","Basidiomycota","6.5","0.7272727272727273","0.3472222222222222","9","2","9","2.1360753116061162E-10","Basidiomycota","Basidiomycota","4","false","Fungi","407","","Unclustered","4.166666666666667","407","0","38.77777777777778","Basidiomycota","407","5","0","Basidiomycota","9","4.891171435558817E-4","1","true","0","407","2035","0"
"600.0","6f277a53dcca3d032f4bb3435871b63b","422","0.0","0.0","0.0","0.0","0.0","Dothideomycetes","0.0","0.0","0.0","3","0","3","-7.292380532841341E-12","Phaeosphaeriaceae","Neostagonospora","3","false","Fungi","422","","Unclustered","0.5","422","0","1.3333333333333333","Pleosporales","422","0","0","Ascomycota","3","4.8756704046806434E-4","2","true","0","422","0","0"
"536.0","4b238ce1c064dce4f3c5074cc59d9296","352","1.0","0.0","0.0","0.0","-2.0","Dothideomycetes","2.0","1.0","0.0","2","1","2","10722.79430455309","Mycosphaerellaceae","Cercospora","0","false","Fungi","352","","Unclustered","0.6666666666666666","352","0","2.0","Capnodiales","352","2","0","Ascomycota","2","4.880429477794046E-4","3","true","0","352","0","0"
"566.0","788c4acf3c42c126f38ee42fd3fc6792","446","0.0","0.0","0.0","0.0","0.0","Microbotryomycetes","0.0","0.0","0.16666666666666666","3","0","3","2.4255267370861755E-10","Sporidiobolaceae","Sporobolomyces","3","false","Fungi","446","Cluster 11","Clustered","2.0","446","0","3.6666666666666665","Sporidiobolales","446","0","0","Basidiomycota","3","4.8756704046806434E-4","2","true","0","446","0","0"
"760.0","c5665ec06aa5b88414a0de75825c5b42","640","4.152380952380953","0.0","0.0","0.0","-105.0","Dothideomycetes","30.499999999999982","0.24082568807339447","0.13333333333333333","6","6","6","-9820.78759117213","Aureobasidiaceae","Aureobasidium","0","false","Fungi","640","","Unclustered","2.4000000000000004","640","0","13.666666666666666","Dothideales","640","6","0","Ascomycota","6","4.949269982677557E-4","2","true","0","640","0","0"
"312.0","32bf13e7aeb3443324b2a03c9e4068e9","295","2.202020202020202","161.45769695026675","0.5407779850196373","1.1905189475709175","-99.0","Dothideomycetes","67.31666666666669","0.4541284403669725","0.16033653846153847","65","5","65","4.851479161921802E-10","Pleosporales","Pleosporales","11","false","Fungi","295","Cluster 3","Clustered","6.670918367346939","295","0","37.44615384615385","Pleosporales","295","54","0","Ascomycota","65","5.041127196041033E-4","2","true","0","295","124760","0"
"194.0","0d794e2fb4b081f193f49af7fa36d810","193","2.0202020202020203","167.66850902568606","0.5221424194013415","2.2015483738844868","-99.0","Dothideomycetes","66.46666666666668","0.495","0.16612244897959183","50","5","50","-3.729506756449447E-4","Didymosphaeriaceae","Montagnula","4","false","Fungi","193","Cluster 2","Clustered","9.254901960784315","193","0","38.02","Pleosporales","193","46","0","Ascomycota","50","5.038968019349635E-4","1","true","0","193","314275","0"
"1227.0","e0b281a4c64f230b6415c38a4da03206","704","1.0","1.5","0.35000000000000003","0.16071428571428575","-1.0","Dothideomycetes","1.0","1.0","0.25","5","1","5","-1.0893991570340774E-10","Pleosporaceae","Exserohilum","4","false","Fungi","704","Cluster 7","Clustered","3.0","704","0","3.0","Pleosporales","704","1","0","Ascomycota","5","4.878048780487805E-4","2","true","0","704","14","0"
"302.0","06ca0d6ec37bf9fc4dab23826d298ce4","176","1.3333333333333333","0.0","0.0","0.0","-3.0","Sordariomycetes","2.5","0.75","0.5","2","2","2","5274.959732530053","Bartaliniaceae","Bartalinia","0","false","Fungi","176","","Unclustered","2.0","176","0","5.0","Xylariales","176","2","0","Ascomycota","2","4.88162069807176E-4","3","true","0","176","0","0"
"428.0","70c4e34f5dd42655a2fc371e5d00663d","427","3.5555555555555554","14.594666944179727","0.05963366340202743","1.032628649986286","-99.0","Dothideomycetes","35.95000000000001","0.28125","0.23517786561264822","23","6","23","-4.384769149798219E-9","Pleosporaceae","Stemphylium","16","false","Fungi","427","Cluster 3","Clustered","7.058823529411765","427","0","42.52173913043478","Pleosporales","427","7","0","Ascomycota","23","4.962656013498424E-4","1","true","0","427","11117","0"
"764.0","fd37a6bfd6ee59f4527f319078b65e8a","763","2.323232323232323","288.031280883923","1.0953262885716393","7.647125573133147","-99.0","Dothideomycetes","51.15000000000002","0.43043478260869567","0.146218487394958","35","5","35","-3.365412569087453E-11","Didymellaceae","Didymellaceae","19","false","Fungi","763","Cluster 5","Clustered","5.357142857142857","763","0","36.74285714285714","Pleosporales","763","16","0","Ascomycota","35","5.000375028127108E-4","1","true","0","763","318751","0"
"446.0","6242d3df412ba09ab59bf151f5a1248c","399","4.405940594059406","0.0","0.0","0.0","-101.0","Sordariomycetes","25.33333333333332","0.22696629213483144","0.0","2","6","2","-32056.521567398908","Diaporthaceae","Diaporthe","0","false","Fungi","399","","Unclustered","0.6666666666666666","399","0","35.0","Diaporthales","399","2","0","Ascomycota","2","4.93664637156492E-4","2","true","0","399","0","0"
"638.0","c40d53c28d9ce67e213dd68b030868cc","637","2.0090909090909093","1.3845238095238093","0.005916291373438849","0.04695162260423107","-110.0","Dothideomycetes","65.66666666666669","0.4977375565610859","0.19791666666666666","33","4","33","27311.600139492926","Phaeosphaeriaceae","Neosetophoma","1","false","Fungi","637","Cluster 1","Seed","9.075","637","0","42.484848484848484","Pleosporales","637","32","0","Ascomycota","33","5.036937541974474E-4","1","true","0","637","848","0"
"742.0","9685d5efab791e0ab92349203828495c","529","0.0","0.0","0.0","0.0","0.0","Sordariomycetes","0.0","0.0","0.0","1","0","1","14481.217634735194","Nectriaceae","Fusarium","1","false","Fungi","529","","Unclustered","0.0","529","0","8.0","Hypocreales","529","0","0","Ascomycota","1","4.8756704046806434E-4","3","true","0","529","0","0"
"358.0","4cd8c581f19288034f61a358846c8a45","357","3.7777777777777777","57.554237380883464","0.21936375691186924","1.4985234268502672","-99.0","Dothideomycetes","38.15","0.2647058823529412","0.2233468286099865","39","6","39","5.217730394361598E-12","Cucurbitariaceae","Pyrenochaeta","22","false","Fungi","357","Cluster 1","Clustered","8.37037037037037","357","0","42.94871794871795","Pleosporales","357","17","0","Ascomycota","39","4.968080085450978E-4","1","true","0","357","24036","0"
"362.0","4e0b04a007181fcb85c259c51336bced","361","3.323232323232323","17.07808819473325","0.036749972231673984","0.6300429403924714","-99.0","Dothideomycetes","44.81666666666667","0.3009118541033435","0.22014260249554368","34","6","34","5.369881109038764E-10","Pleosporales","Pleosporales","12","false","Fungi","361","Cluster 3","Clustered","6.285714285714286","361","0","46.23529411764706","Pleosporales","361","22","0","Ascomycota","34","4.98458931137899E-4","1","true","0","361","11182","0"
"384.0","58a2c5ac06efa96356016db8994fe399","383","2.202020202020202","129.7872966352631","0.44650134294135496","1.9228358132107857","-99.0","Sordariomycetes","63.30000000000002","0.4541284403669725","0.18661347517730498","48","5","48","-1.7698878313586874E-10","Xylariaceae","Xylariaceae","7","false","Fungi","383","Cluster 2","Clustered","10.292307692307691","383","0","40.583333333333336","Xylariales","383","41","0","Ascomycota","48","5.030940282738845E-4","1","true","0","383","53317","0"
"596.0","8099b3874a7c6d83eec73e43f3fde607","459","0.0","0.0","0.0","0.0","0.0","Tremellomycetes","0.0","0.0","0.16666666666666666","3","0","3","-2.2127217493564346E-10","Bulleribasidiaceae","Vishniacozyma","3","false","Fungi","459","Cluster 12","Clustered","2.0","459","0","2.3333333333333335","Tremellales","459","0","0","Basidiomycota","3","4.8756704046806434E-4","2","true","0","459","0","0"
"1010.0","fbc517aa7e70bd7dfc5dab38fce065ab","759","1.0","0.0","0.0","0.0","-3.0","Dothideomycetes","3.0","1.0","0.16666666666666666","3","1","3","62679.14077908589","Pleosporaceae","Stemphylium","0","false","Fungi","759","Cluster 12","Clustered","2.0","759","0","2.0","Pleosporales","759","3","0","Ascomycota","3","4.8828125E-4","3","true","0","759","0","0"
"501.0","8ec0248e9bd783c657d6d1e83eb5f88f","500","3.04040404040404","1.7469748374094312","0.005926017083257669","0.3564577706246805","-99.0","Cystobasidiomycetes","38.88333333333334","0.3289036544850499","0.2692307692307692","14","6","14","4.376007630601968E-9","Symmetrosporaceae","Symmetrospora","7","false","Fungi","500","","Unclustered","3.8901098901098905","500","0","45.142857142857146","Cystobasidiomycetes_ord_Incertae_sedis","500","7","0","Basidiomycota","14","4.969890745235111E-4","1","true","0","500","1583","0"
"360.0","4d2a077848d31fb908c2d6b55a1d3f18","359","0.0","0.0","0.0","0.0","0.0","Sordariomycetes","0.0","0.0","0.1380952380952381","21","0","21","5.32913322042907E-11","Bartaliniaceae","Bartaliniaceae","21","false","Fungi","359","","Unclustered","2.5833333333333335","359","0","43.04761904761905","Xylariales","359","0","0","Ascomycota","21","4.8756704046806434E-4","1","true","0","359","0","0"
"698.0","982a73022be13bbf847f2f10fba6a502","535","0.0","0.0","0.0","0.0","0.0","Dothideomycetes","0.0","0.0","0.0","1","0","1","-3495.3532952776864","Botryosphaeriaceae","Neofusicoccum","1","false","Fungi","535","","Unclustered","0.0","535","0","8.0","Botryosphaeriales","535","0","0","Ascomycota","1","4.8756704046806434E-4","2","true","0","535","0","0"
"80164.0","871e19dbde786943637204fa9a772314","476","0.0","0.0","0.0","0.0","0.0","Sordariomycetes","0.0","0.0","0.0","1","0","1","5579.1640677714","Bartaliniaceae","Truncatella","1","false","Fungi","476","","Unclustered","0.0","476","0","2.0","Xylariales","476","0","0","Ascomycota","1","4.8756704046806434E-4","5","true","0","476","0","0"
"2646.0","184a28d8ee3118f0e6043afdb83eb3ef","228","1.0","0.0","0.0","0.0","-2.0","Dothideomycetes","2.0","1.0","0.0","2","1","2","-530.7702693118887","Pleosporaceae","Alternaria","0","false","Fungi","228","","Unclustered","0.6666666666666666","228","0","1.0","Pleosporales","228","2","0","Ascomycota","2","4.880429477794046E-4","3","true","0","228","0","0"
"813.0","f3f917fe39b0b06b5bf8e59e6f1f057d","745","1.0","5.412838915470494","0.017083060562725932","0.14426175796439786","-1.0","Sordariomycetes","1.0","1.0","0.1461693548387097","32","1","32","-1.3474434519600129E-11","Sporocadaceae","Neopestalotiopsis","31","false","Fungi","745","Cluster 5","Clustered","5.099415204678363","745","0","33.96875","Xylariales","745","1","0","Ascomycota","32","4.878048780487805E-4","2","true","0","745","1766","0"
"888.0","925c1912dc5a32e47efb19c2ff4917a7","513","0.0","0.0","0.0","0.0","0.0","Dothideomycetes","0.0","0.0","0.5","2","0","2","-2.5639740973295167E-13","Pleosporaceae","Bipolaris","2","false","Fungi","513","","Unclustered","2.0","513","0","4.5","Pleosporales","513","0","0","Ascomycota","2","4.8756704046806434E-4","2","true","0","513","0","0"
"441.0","7753fdbe05e750dbebdfa2dfd50fe2a5","440","0.0","0.0","0.0","0.0","0.0","Tremellomycetes","0.0","0.0","0.15886699507389163","29","0","29","2.7667979470658605E-11","Bulleribasidiaceae","Vishniacozyma","29","false","Fungi","440","Cluster 8","Clustered","4.4264705882352935","440","0","37.10344827586207","Tremellales","440","0","0","Basidiomycota","29","4.8756704046806434E-4","1","true","0","440","0","0"
"658.0","ada19fb84a10954399c429afccef6e5e","589","3.32","2.642857142857143","0.009482152935349734","1.298436724491714","-100.0","Dothideomycetes","37.21666666666666","0.30120481927710846","0.2","5","6","5","1.2434195057731428E-10","Pleosporaceae","Bipolaris","1","false","Fungi","589","","Unclustered","3.0","589","0","46.0","Pleosporales","589","4","0","Ascomycota","5","4.965777516614661E-4","4","true","0","589","356","0"
"287.0","303e9ab3e4d83037ad04ac4dc6ac3750","286","3.7676767676767677","104.8980907431558","0.36987968561812434","4.678346548297355","-99.0","Sordariomycetes","37.649999999999984","0.26541554959785524","0.21305418719211822","29","6","29","8.186330078881678E-10","Sporocadaceae","Pestalotiopsis","13","false","Fungi","286","Cluster 3","Clustered","7.058823529411765","286","0","43.827586206896555","Xylariales","286","16","0","Ascomycota","29","4.966846300941219E-4","1","true","0","286","50588","0"
"1348.0","d9c901d838aa642a749a305852c7349b","693","0.0","0.0","0.0","0.0","0.0","Dothideomycetes","0.0","0.0","0.0","1","0","1","-7.537190762943967E-12","Pleosporales","Pleosporales","1","false","Fungi","693","","Unclustered","0.0","693","0","1.0","Pleosporales","693","0","0","Ascomycota","1","4.8756704046806434E-4","4","true","0","693","0","0"
"479.0","27422401beae99bc7bcb31b115e6483d","273","1.0","0.0","0.0","0.0","-1.0","Basidiomycota","1.0","1.0","0.0","1","1","1","-16374.880827632353","Basidiomycota","Basidiomycota","0","false","Fungi","273","","Unclustered","0.0","273","0","1.0","Basidiomycota","273","1","0","Basidiomycota","1","4.878048780487805E-4","3","true","0","273","0","0"
"610.0","b66d95a5d3d4b6c84e7e51d5ee8f6db3","609","1.7373737373737375","114.80781419310372","0.30314304680154397","2.431460629206423","-99.0","Sordariomycetes","64.16666666666669","0.5755813953488372","0.17611336032388664","39","3","39","-0.0026107514631228744","Nectriaceae","Gibberella","8","false","Fungi","609","Cluster 5","Clustered","4.989247311827957","609","0","37.333333333333336","Hypocreales","609","31","0","Ascomycota","39","5.03313480412717E-4","1","true","0","609","74059","0"
"500.0","8ebc03a8c4a117c814541fe13ec0a68f","499","1.5339805825242718","0.0","0.0","0.0","-103.0","Sordariomycetes","75.83333333333333","0.6518987341772152","0.1717687074829932","49","3","49","9453.861247589777","Diaporthaceae","Diaporthe","0","false","Fungi","499","Cluster 5","Clustered","5.584615384615384","499","0","38.38775510204081","Diaporthales","499","49","0","Ascomycota","49","5.062863893342334E-4","1","true","0","499","0","0"
"598.0","b0afaaf5763d72c2e1e540aa9d8e33d1","597","2.919191919191919","81.05406672409887","0.32096921921254173","5.062031514770159","-99.0","Basidiomycota","39.65000000000002","0.342560553633218","0.21936758893280633","23","5","23","3.4501365197876363E-10","Basidiomycota","Basidiomycota","16","false","Fungi","597","Cluster 3","Clustered","6.352941176470589","597","0","39.56521739130435","Basidiomycota","597","7","0","Basidiomycota","23","4.971785119447132E-4","1","true","0","597","89510","0"
"931.0","e6bc03d11ae604c81a8a2be999dea086","715","0.0","0.0","0.0","0.0","0.0","Dothideomycetes","0.0","0.0","0.5","2","0","2","-1.744871804048931E-10","Lentitheciaceae","Keissleriella","2","false","Fungi","715","Cluster 16","Clustered","2.0","715","0","3.5","Pleosporales","715","0","0","Ascomycota","2","4.8756704046806434E-4","4","true","0","715","0","0"
"652.0","9e5ac2775f22b5297ded1c4dd398ea79","547","1.0","1.0","0.16666666666666666","0.3076923076923077","-1.0","Dothideomycetes","1.0","1.0","0.16666666666666666","3","1","3","-33607.758832232445","Phaeosphaeriaceae","Phaeosphaeriaceae","2","false","Fungi","547","Cluster 16","Clustered","2.0","547","0","3.0","Pleosporales","547","1","0","Ascomycota","3","4.878048780487805E-4","2","true","0","547","7","0"
"264.0","244cfb6c91e8b62430fa5beaab628a0b","263","2.0","494.6691538328278","1.6197033245773569","9.202562581778775","-99.0","Sordariomycetes","63.35000000000003","0.5","0.21212121212121213","45","5","45","0.003729634306084923","Hypocreales_fam_Incertae_sedis","Cylindrium","6","false","Fungi","263","Cluster 2","Clustered","9.774193548387096","263","0","42.82222222222222","Hypocreales","263","39","0","Ascomycota","45","5.031066837722935E-4","1","true","0","263","360663","0"
"438.0","764963d63e736561fbf3e7e7baceb754","437","3.909090909090909","27.66090265458597","0.07907422167968953","0.5068393616134592","-99.0","Sordariomycetes","33.84999999999999","0.2558139534883721","0.21091581868640147","47","6","47","-9.581087060507854E-11","Sporocadaceae","Pestalotiopsis","37","false","Fungi","437","Cluster 3","Seed","7.170731707317073","437","0","43.97872340425532","Xylariales","437","10","0","Ascomycota","47","4.957489527303376E-4","1","true","0","437","33597","0"
"459.0","7f762e1b28df06083d699eee075cd9bd","458","2.0505050505050506","413.87325385076355","1.3742122966099661","10.753614411146986","-99.0","Dothideomycetes","61.183333333333366","0.48768472906403937","0.20270270270270271","38","5","38","0.003356665616099753","Didymosphaeriaceae","Pseudopithomyces","3","false","Fungi","458","Cluster 1","Clustered","7.753846153846155","458","0","42.31578947368421","Pleosporales","458","35","0","Ascomycota","38","5.025588622067355E-4","1","true","0","458","350025","0"
"1181.0","c22dd2b34f94c2e25adaa4cc7ab2eb6c","630","0.0","0.0","0.0","0.0","0.0","Dothideomycetes","0.0","0.0","0.5","2","0","2","7.622611355363502E-11","Pleosporaceae","Curvularia","2","false","Fungi","630","Cluster 15","Clustered","2.0","630","0","2.5","Pleosporales","630","0","0","Ascomycota","2","4.8756704046806434E-4","2","true","0","630","0","0"
"286.0","050e2c7ed6f1586882ad0656a5dd2fe6","172","1.0","0.0","0.0","0.0","-1.0","Sordariomycetes","1.0","1.0","0.5","2","1","2","79386.18434652966","Microdochiaceae","Microdochium","1","false","Fungi","172","Cluster 15","Clustered","2.0","172","0","2.5","Xylariales","172","1","0","Ascomycota","2","4.878048780487805E-4","2","true","0","172","0","0"
"571.0","a86c15ea5daf10f3389f097f48fa6e48","570","3.6363636363636362","275.614482239855","1.0202212335739174","5.302982777799212","-99.0","Dothideomycetes","37.7","0.275","0.17711962833914052","42","6","42","1.3358757828069734E-10","Didymellaceae","Didymellaceae","30","false","Fungi","570","Cluster 3","Clustered","6.032258064516128","570","0","39.23809523809524","Pleosporales","570","12","0","Ascomycota","42","4.966969651815431E-4","1","true","0","570","139117","0"
"510.0","91a5ed0b7fff9f99d27118103f37de9e","509","2.6565656565656566","20.962091315835117","0.05686507443471482","0.46183734779812513","-99.0","Dothideomycetes","53.783333333333346","0.376425855513308","0.1641025641025641","40","5","40","-0.00298370319734908","Pleosporales","Pleosporales","7","false","Fungi","509","Cluster 8","Clustered","4.526515151515151","509","0","40.35","Pleosporales","509","33","0","Ascomycota","40","5.006968030509122E-4","1","true","0","509","17563","0"
"223.0","16f107dc0d49cf29491cb6725e4851b0","222","2.3434343434343434","124.63497068473275","0.4308581538088076","4.0788882922941525","-99.0","Sordariomycetes","54.86666666666667","0.4267241379310345","0.19602272727272727","33","6","33","1.0100832923927691E-10","Sporocadaceae","Pestalotiopsis","10","false","Fungi","222","Cluster 3","Clustered","7.124183006535948","222","0","42.15151515151515","Xylariales","222","23","0","Ascomycota","33","5.009685391757399E-4","1","true","0","222","131729","0"
"502.0","8ee4face4e40b2e4757a89e0282bda9b","501","3.7777777777777777","661.1811722967674","1.9089560114639246","8.688400927193383","-99.0","Dothideomycetes","27.966666666666644","0.2647058823529412","0.1807843137254902","51","5","51","7.496491326948195E-11","Didymosphaeriaceae","Neptunomyces","50","false","Fungi","501","Cluster 1","Clustered","7.955555555555556","501","0","40.294117647058826","Pleosporales","501","1","0","Ascomycota","51","4.943072284193699E-4","1","true","0","501","398774","0"
"479.0","880885f11fc72fa60a22e8ef408239e4","478","4.474747474747475","0.6444444444444444","5.822963978248986E-4","0.267905064599548","-99.0","Dothideomycetes","26.99999999999999","0.22347629796839727","0.28888888888888886","10","6","10","-2.938110650626692E-11","Didymellaceae","Didymellaceae","4","false","Fungi","478","","Unclustered","3.888888888888889","478","0","46.7","Pleosporales","478","6","0","Ascomycota","10","4.940711462450597E-4","1","true","0","478","70","0"
"640.0","c544b8b50cd3651a27ac810658b0cdd2","639","2.494949494949495","3.1575913379705947","0.012519409689324372","0.22437468128920998","-99.0","Microbotryomycetes","49.23333333333334","0.4008097165991903","0.27666666666666667","25","5","25","-0.0029837013925978974","Sporidiobolaceae","Sporobolomyces","6","false","Fungi","639","Cluster 1","Clustered","7.523809523809525","639","0","48.4","Sporidiobolales","639","19","0","Basidiomycota","25","4.99558723127903E-4","1","true","0","639","3293","0"
