	Kingdom	Phylum	Class	Order	Family	Genus	ASV	ASVNumber
486	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	e8473049a435de4d2c6bf0e77ce3b0d8	486
487	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	e892085bb61db85e5e9245ab33b7958d	487
488	Fungi	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	e8d624bd3403bc5e25a97a368b3a97f8	488
489	Fungi	Ascomycota	Sordariomycetes	Xylariales	Microdochiaceae	Microdochium	e94f42f386a221509a140d6489127d70	489
490	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	ea8dbceb53f6d1ebe8ebda7e98c0f267	490
491	Fungi	Ascomycota	Sordariomycetes	Xylariales	Microdochiaceae	Microdochium	eca0fd82fff66a4261412d3f4619665a	491
492	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Parastagonospora	ecb87bfaf3cbf9baad9b34a3387f21b9	492
493	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothideales_fam_Incertae_sedis	Selenophoma	ecbc5a28b2c934708b739622f4b7b4f7	493
494	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Cercospora	ed633d3c3ee822f4e5a3fff443cefb34	494
495	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetales_fam_Incertae_sedis	Resinicium	ed8afbec770a494367f01532efde7540	495
496	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Claviceps	ede3c61fc2e8524ff34109bc965e90e8	496
497	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	ef13430f12ea8d96e4a1b099dee4cfc0	497
498	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Pestalotiopsis	efa308cb061bcae732afefd548c8e148	498
499	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	efb4c3b67594f4be34961318f9829295	499
500	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	efd560a0b793cfac073e43e8c003e9da	500
501	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Sarocladiaceae	Parasarocladium	eff379b6041ee9d214eb3e8208db5da5	501
502	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaetopsis	f085d7bb4388e297174338b2ee97337d	502
503	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	f168e6c0caaab1a98f050c9a1663cd22	503
504	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Nectriaceae	f2715a0278527493146542b156252d9d	504
505	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	f293dcb354ed13fdb2cd017e835a5b93	505
506	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Neptunomyces	f380da87f755f28cdd34f0c244ecef90	506
507	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	f3b99dd829c3b1c295ab877af741fed7	507
508	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Neopestalotiopsis	f3f917fe39b0b06b5bf8e59e6f1f057d	508
509	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes	f6f5923d4dd3c8badbc2b3e5e4b02b91	509
510	Fungi	Ascomycota	Sordariomycetes	Xylariales	Bartaliniaceae	Bartaliniaceae	f828682aab553b043de551627fa34620	510
511	Fungi	Ascomycota	Sordariomycetes	Xylariales	Microdochiaceae	Microdochium	f9569a2ef8ffe83f495454773844cda7	511
512	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymellaceae	facd5db1c5884183b031100442681c8d	512
513	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymellaceae	fb7b135d869d1e293ed7087cadf50ab2	513
514	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariales	Xylariales	fbbec5f6d911148ed9f80f60b252e922	514
515	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium	fbc517aa7e70bd7dfc5dab38fce065ab	515
516	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Pestalotiopsis	fc11c623a53aab62820ddbb612f3ddd2	516
517	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Pseudopithomyces	fcf701bec0b37d26eaca01060609c805	517
518	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	fcfc7c22415a70423921c4ab1f1afa90	518
519	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraconiothyrium	ff215542ae0f3183455d6aeaf51548f0	519
